CostoVenta,Ganacia,Sector,PasivosCorrientes,ActivosCorrientes
5011246.333333333,680992.0,C,4245440.0,7876485.0
2896090.0,2139393.0,C,4889382.666666667,8836053.666666666
0.0,-7811205.0,H,1556697.333333333,134397.6666666667
3123299.333333333,211359.6666666666,C,6144194.0,9835332.666666666
4720532.0,419351.3333333333,C,1275697.0,1373862.666666667
4508999.333333333,20991.66666666667,H,1733720.0,2434076.666666667
12261406.33333333,359922.0,C,3159901.666666667,8299295.666666667
41162498.66666666,188169.0,C,15739461.66666667,16949592.33333333
49107.33333333334,-931086.6666666666,C,152367.0,915574.6666666666
9713293.333333334,790881.6666666666,C,9252521.333333334,10307864.33333333
5416308.333333333,776889.6666666666,C,799698.0,3471950.666666667
63717436.66666666,3006543.333333333,C,23489386.66666667,31655703.66666667
247091686.6666666,7709718.666666667,C,33544714.66666667,49200106.0
49164365.66666666,1423890.333333333,C,14935120.33333333,9005439.0
8587348.0,186157.6666666666,C,1883810.333333333,4383321.666666667
15823924.0,862280.6666666666,C,3490208.333333333,1216754.333333333
28769111.0,404359.0,C,20497156.0,21035255.0
9685130.0,438766.6666666667,C,7048480.0,8225165.0
4287194.0,106022.0,C,1798159.0,3040911.333333333
1697633.333333333,288597.3333333333,H,4696208.333333333,742187.0
4435476.0,-1455515.333333333,C,7144550.666666667,1498093.0
0.0,619731.6666666666,H,1890179.0,2700146.0
14280870.66666667,1940132.333333333,C,6183698.666666667,10246024.66666667
5626849.666666667,803930.0,C,2772035.0,4510838.0
15856057.66666667,77987.0,C,5220298.0,2970222.333333333
29330261.0,683547.6666666666,C,6757823.333333333,10070438.66666667
21493427.0,286602.0,C,5475256.333333333,17351707.0
4064888.333333333,-613568.6666666666,C,3585356.333333333,5376390.333333333
9215296.666666666,585960.0,C,3324684.666666667,8007748.0
6140003.666666667,1567888.0,H,2970806.0,4802940.333333333
3135725.0,-30028.0,C,1045678.0,2040370.0
6935812.0,-302688.6666666667,C,1821293.333333333,2510521.333333333
9970842.666666666,445143.0,H,3948278.0,5103363.666666667
9492196.333333334,1371415.333333333,C,3089741.333333333,9032738.666666666
6125497.666666667,382932.3333333333,C,6719989.0,6597267.333333333
9985909.0,1491925.333333333,C,6959085.666666667,10423633.0
9713876.333333334,240054.0,C,3241678.333333333,3196186.333333333
10643728.66666667,922003.6666666666,C,4477082.0,9557891.666666666
7548585.0,507643.6666666667,C,1327061.666666667,8865531.0
13176671.66666667,511184.6666666667,C,5279437.333333333,5801820.333333333
10112135.0,1727456.666666667,H,2774211.666666667,11885894.0
1498802.0,226893.6666666666,H,8639515.0,2391160.0
6261870.0,789443.0,C,2176922.0,4882142.333333333
12738116.0,-86804.0,C,1059938.0,4778854.0
36653559.33333334,1182655.0,C,5099122.666666667,18325540.33333333
5552992.333333333,577996.0,C,1860057.0,3364622.0
3313813.333333333,814487.6666666666,C,479207.0,4112301.666666667
11169137.0,421850.0,C,8828178.333333334,3931306.666666667
4557748.0,882975.6666666666,C,1817258.666666667,3383151.333333333
28000444.0,43696.33333333334,C,4431835.666666667,3778741.0
6130256.666666667,-336302.6666666667,C,5122617.333333333,7555725.666666667
23017557.66666667,619841.6666666666,C,6848559.666666667,4959754.666666667
16171373.33333333,636601.6666666666,C,3544537.0,5431556.0
10055683.33333333,1082210.0,C,1522858.0,8628799.666666666
0.0,1375071.0,H,160319.3333333333,759417.3333333334
2164875.666666667,362825.6666666667,C,1750869.666666667,2265264.666666667
5907999.333333333,641570.3333333334,C,1493950.333333333,5392539.0
6777992.0,466272.6666666667,C,2953957.666666667,6430080.333333333
482733.0,866636.6666666666,C,349964.3333333333,320771.6666666667
13313673.0,588872.3333333334,C,8006673.0,12178584.66666667
1686406.333333333,522984.3333333333,H,1743603.666666667,3035824.0
12819175.66666667,253534.3333333333,C,5778908.333333333,8590192.333333334
5361169.0,536907.3333333334,C,2388924.333333333,6795505.0
11447938.0,1184070.333333333,C,3932267.333333333,9869534.333333334
34402000.66666666,105235.3333333333,H,2328677.333333333,2246883.666666667
6030153.0,185944.0,C,4726903.666666667,7689768.0
7235877.333333333,844100.0,C,10632122.66666667,14411069.33333333
17106113.0,191824.3333333333,H,4419016.333333333,6740504.0
10515494.33333333,401528.3333333333,C,2401644.0,5818041.0
9311208.333333334,332350.0,C,14498220.66666667,11664313.66666667
21299352.0,311796.6666666667,C,5750335.666666667,8013469.0
8776576.666666666,76444.66666666667,C,2019300.333333333,423686.6666666667
10846116.0,134617.0,C,5049152.333333333,14286332.0
14412765.0,959055.3333333334,C,8669308.666666666,11683785.0
13606992.66666667,398203.3333333333,H,4418882.0,5409225.666666667
0.0,20877.33333333333,H,12045.66666666667,1514270.666666667
28796128.33333333,-5593358.666666667,C,14518996.66666667,19788609.33333333
1902440.0,-317802.6666666667,C,9511468.666666666,18767438.0
23459922.33333333,527727.3333333334,C,7211968.666666667,8220509.666666667
35576156.0,1344188.666666667,C,8425857.0,18814799.66666667
7531308.666666667,52582.66666666666,C,2707799.333333333,10294384.0
7885623.0,207762.3333333333,C,2160067.666666667,5438104.666666667
4123985.0,602666.3333333334,C,2045103.0,5554974.333333333
11839437.0,1171389.666666667,C,7367289.333333333,28007473.0
6476530.0,1365877.666666667,C,2163028.0,4529946.666666667
3555699.666666667,288452.3333333333,C,1762063.333333333,7335793.666666667
9859444.333333334,733783.0,C,774233.0,3159123.666666667
4065511.0,351787.6666666667,C,807944.0,4602518.333333333
10583309.33333333,386717.0,H,7681519.333333333,15397052.33333333
12135336.33333333,259234.6666666666,C,4900288.666666667,3678325.0
1615476.333333333,-46002.0,C,1954681.333333333,5677329.333333333
7962182.666666667,280768.0,C,3385590.333333333,4486293.333333333
9352739.0,945267.0,C,2169820.0,4760004.333333333
1923667.333333333,911100.3333333334,H,6350676.333333333,8796325.666666666
5451718.666666667,1122444.0,H,6594857.333333333,2275809.333333333
9888701.0,493550.3333333333,C,5017746.333333333,8368977.0
18279430.0,689814.0,C,5835044.0,15394424.0
2691638.333333333,-234037.0,C,3172894.666666667,14530576.0
8254505.666666667,357357.0,C,3095020.333333333,3782007.666666667
9633402.0,-2666768.0,H,16380998.0,1722422.0
2561757.666666667,1288260.333333333,C,6470316.0,7413964.666666667
66619480.66666666,968031.6666666666,C,63957987.0,76150398.0
459622.0,-503717.0,C,4305001.0,2756641.0
1599047.666666667,116094.3333333333,C,851254.6666666666,4415622.333333333
25678898.0,551732.0,C,5724072.0,7381043.333333333
16976916.66666667,921258.3333333334,C,32734592.33333333,28660829.0
3543554.333333333,-230054.3333333333,C,906220.0,442024.0
12407665.66666667,357848.0,C,4453026.333333333,5970393.666666667
9149717.333333334,471627.6666666667,C,3538668.0,4638654.666666667
6409907.333333333,2367774.666666667,H,1727323.333333333,8281271.0
54533856.0,-1589211.0,C,13634450.66666667,42999365.33333334
9035470.0,358071.6666666667,C,8448878.333333334,12081299.66666667
13241360.0,-19277001.0,C,56712217.0,53688233.0
10114826.33333333,795510.0,H,7859464.666666667,5274746.0
2788753.666666667,180485.3333333333,C,905937.0,1901219.0
2523184.666666667,-118326.0,C,1538934.666666667,4284108.0
9430028.666666666,240820.3333333333,C,3474022.0,6193675.333333333
15751250.66666667,1613285.333333333,H,13836503.0,27644905.33333333
9731448.0,577428.0,C,8180074.0,12822078.0
6407249.333333333,224261.0,C,5427089.0,2383217.333333333
24774155.66666667,655053.6666666666,C,12591894.0,19453071.0
13956210.0,-7349019.333333333,C,19857543.33333333,18168122.33333333
12425540.0,244984.0,C,7635212.0,9873930.0
7925734.666666667,-501604.0,C,3898292.0,10336879.0
25698634.0,404611.0,C,8748038.0,8137368.666666667
10490122.66666667,2516001.666666667,C,7919132.0,14844741.0
8262870.0,109043.0,C,9700415.666666666,11003772.66666667
17162050.66666667,2835263.333333333,C,2034228.0,7847519.0
59680517.66666666,4907662.0,C,6180908.333333333,15613527.66666667
4164056.333333333,175792.6666666667,C,361919.0,6149082.666666667
6412829.666666667,-149707.0,C,2163413.333333333,3038858.666666667
10783931.66666667,496928.6666666667,C,2859696.666666667,975315.0
4914929.666666667,-131475.6666666667,C,3209775.0,7322704.333333333
4395136.0,293957.0,C,1996801.333333333,3465532.0
1474889.0,-72590.0,C,1093647.0,1345918.666666667
14867851.66666667,1417156.333333333,C,7602009.666666667,10510574.0
6977924.666666667,549064.6666666666,C,5015688.0,7582099.0
50220322.0,3984337.333333333,C,50696199.33333334,49882232.33333334
5014343.0,1070759.0,C,1586119.666666667,3096818.666666667
5296448.333333333,-99262.33333333331,C,909347.6666666666,1084136.0
34814213.0,436090.0,C,13031549.66666667,23245467.33333333
0.0,546732.3333333334,C,226181.3333333333,88721.0
8522906.333333334,474933.0,C,4497032.333333333,4272041.333333333
16218436.0,172741.0,C,2351533.666666667,3723635.333333333
22967971.66666667,704681.0,C,9367243.333333334,13736661.66666667
20347269.66666667,104442.0,C,1049412.0,1501876.0
18668726.0,775816.0,C,4441379.333333333,12447794.0
1990401.0,198915.6666666666,H,2837575.0,1264086.666666667
12721556.33333333,616754.3333333334,C,4488108.666666667,5652740.666666667
6622597.666666667,-710924.6666666666,C,8938202.0,13439841.66666667
0.0,-32423.33333333333,H,2604338.5,28820.33333333333
11058284.66666667,-1500873.333333333,C,10150333.0,10466953.0
8309167.0,8356.666666666666,C,1770088.666666667,377978.3333333333
7385932.0,756825.6666666666,C,2344331.333333333,2528462.333333333
2488710.0,172362.0,H,1787702.333333333,2044753.666666667
3476247.333333333,113664.3333333333,H,1517194.0,1306899.0
59153572.33333334,342367.0,C,10966025.0,11452040.33333333
7586877.333333333,15856.66666666667,C,2414455.666666667,5831992.333333333
11786697.0,745072.3333333334,C,4076782.333333333,8759851.333333334
38120158.33333334,104624.3333333333,H,17304837.33333333,24756330.66666667
20548762.0,61612.0,C,8091195.0,26868372.0
1433725.0,131058.3333333333,C,460185.6666666667,3477947.333333333
38016977.66666666,3028138.666666667,C,9751715.666666666,13458380.33333333
5732825.0,727686.0,C,1779868.0,4422736.0
40018587.66666666,2601081.666666667,C,10064601.66666667,21998077.0
4284085.333333333,391725.3333333333,C,1165104.666666667,3577753.666666667
84188593.66666667,303645.3333333333,C,45886485.66666666,49824127.33333334
6815100.333333333,92945.0,C,8407822.0,7216612.0
38106070.0,14194008.0,H,16037618.66666667,29848914.66666667
2423224.333333333,3612201.0,H,7372874.0,2836835.0
7163380.666666667,1045341.333333333,C,3222729.666666667,7786287.0
0.0,489628.0,H,463536.6666666667,4130202.666666667
16234739.0,1587692.666666667,C,6783609.666666667,14522625.66666667
13103342.0,594785.6666666666,C,6290945.333333333,6420327.666666667
6143288.666666667,-473695.3333333333,C,6218033.0,5694203.666666667
3767142.0,-401428.0,C,5178106.0,3613263.0
8245936.0,179128.0,C,2908937.333333333,7205677.666666667
4896900.333333333,662968.0,H,6259692.333333333,6253341.666666667
9647327.333333334,2613747.0,C,1557775.333333333,9912797.333333334
4320794.333333333,1158086.0,H,1840033.666666667,2923915.666666667
4133692.333333333,171598.3333333333,C,1613593.666666667,2966951.666666667
27782683.66666667,506101.0,C,6475887.666666667,4862341.666666667
5145711.666666667,80373.33333333333,H,6634197.0,7194653.333333333
34614145.0,106020.0,C,25492222.66666667,38294370.33333334
11500168.66666667,416290.3333333333,C,3500320.0,3928370.666666667
4472388.333333333,342940.0,C,2766119.333333333,5812275.666666667
27341911.33333333,4005004.333333333,H,29938565.33333333,12938802.0
25487393.0,3269701.666666667,C,12848721.0,15167810.33333333
375912.5,-596529.6666666666,H,3168857.666666667,569710.3333333334
11799671.33333333,1058056.0,H,9192243.0,9309178.666666666
10350919.66666667,-45782.66666666666,C,4300157.333333333,4879302.333333333
38670386.33333334,5318960.333333333,C,13745614.66666667,23324641.66666667
73402511.66666667,52675.33333333334,C,9855371.0,11222842.33333333
14128744.66666667,193164.3333333333,C,2954771.666666667,3277533.0
18516430.66666667,388034.3333333333,C,99255643.0,104864329.6666667
10981761.0,329359.0,C,1986781.0,4078180.0
762023.3333333334,464803.0,H,4377464.333333333,8821042.0
6628393.333333333,-157122.3333333333,C,4548987.333333333,6657855.0
11539781.33333333,99648.33333333331,C,3639172.666666667,2071315.333333333
7511355.666666667,80763.0,C,4466922.666666667,3352805.0
7247159.333333333,1006812.0,C,3806910.333333333,6940122.0
0.0,780515.3333333334,H,263612.0,11261719.33333333
16871863.0,381910.6666666667,C,13744494.33333333,16273060.66666667
35834437.33333334,1358616.666666667,C,25891347.33333333,34101338.0
9792357.666666666,1315774.666666667,C,5037147.0,15074885.33333333
4551069.333333333,-10735.0,C,2764136.666666667,1183202.0
26614028.66666667,3161628.666666667,C,11599894.0,18435972.0
25077973.66666667,1175790.666666667,C,15162062.33333333,23784982.33333333
3617332.0,-341772.3333333333,C,1695315.666666667,5920958.0
4799580.333333333,351811.3333333333,H,948584.3333333334,2316694.0
4747979.666666667,382529.0,C,2936453.666666667,4327378.666666667
10456995.33333333,297724.3333333333,C,6046511.0,8428637.333333334
6741631.0,190971.6666666666,C,990800.6666666666,2083660.666666667
53678211.0,1183125.666666667,H,6896433.333333333,9070002.333333334
54566299.0,688856.0,H,4938616.0,7333235.666666667
4572419.666666667,406201.3333333333,C,1763406.333333333,4828944.666666667
13911514.66666667,269432.6666666667,C,5260067.666666667,10892365.33333333
4613238.333333333,791345.3333333334,C,3659644.333333333,3689412.666666667
10954569.33333333,514378.3333333333,C,9626753.0,11162001.0
3568713.666666667,-770116.6666666666,C,9450443.666666666,7157716.0
8503355.666666666,-1948736.666666667,C,9408014.666666666,11379193.0
2732755.333333333,-18145.33333333333,C,4259306.0,5686249.0
16502204.66666667,206998.6666666666,C,1344946.666666667,3769913.333333333
10849111.0,1475564.666666667,C,9283814.333333334,15173611.33333333
4845631.666666667,-1158825.333333333,C,10337014.66666667,17139686.0
9561080.0,183107.3333333333,C,3949626.333333333,2949259.333333333
7791023.0,341263.0,C,4972080.0,11089143.33333333
19763402.66666667,931756.6666666666,C,22401035.66666667,37958350.0
12704867.66666667,-2811434.333333333,C,2494904.333333333,4418245.0
26393407.66666667,-582683.6666666666,C,4695877.666666667,4634592.0
9115648.0,-158448.6666666667,C,3079757.666666667,3407638.333333333
14144083.33333333,261536.6666666666,H,2255026.333333333,2992668.333333333
15205869.0,494946.3333333333,C,1909596.333333333,3356244.333333333
5373545.333333333,-5150419.666666667,H,7724050.0,8243301.666666667
9969256.666666666,-13815.0,C,4158410.0,4819693.0
13944587.33333333,916899.0,C,4357344.0,6028292.333333333
0.0,218082.0,H,645348.6666666666,1603144.333333333
5218099.0,-300232.6666666667,C,5139801.666666667,3970559.0
82719.0,12054391.33333333,H,979923.6666666666,254023.3333333333
4360231.333333333,-138347.0,C,3883329.0,2254753.333333333
31167949.0,-99924.33333333331,C,22023224.0,16898322.66666667
3270002.0,-2049177.666666667,C,2178632.666666667,1085722.0
23760812.66666667,1529940.0,C,9086446.333333334,22569581.0
54261376.0,1507571.666666667,C,7025041.0,11075023.0
6239165.0,821725.6666666666,C,2411160.333333333,4914269.333333333
15773984.0,1261156.0,C,5794593.666666667,5478880.0
5736429.0,3255773.666666667,C,8910179.0,8588912.0
3254881.0,-1204864.666666667,C,1377151.0,1268991.0
29979198.0,7897579.0,C,11067564.66666667,26736059.33333333
3874619.333333333,-3097410.666666667,C,13640574.0,9107301.0
35673411.66666666,2655347.333333333,C,11735900.0,14402854.33333333
24571791.33333333,1478086.666666667,C,12407520.66666667,9336396.333333334
25567355.0,-270058.6666666667,C,5688634.333333333,26720161.66666667
6956640.0,-1330404.0,C,11306907.33333333,7500714.0
32842805.66666667,-1726395.666666667,C,41156039.33333334,38504728.66666666
26258956.0,-1801375.0,C,29405986.33333333,12523573.66666667
20624503.0,1513233.333333333,C,8186754.666666667,12563402.33333333
202265255.6666666,13428727.0,C,58168892.0,58857195.66666666
3067694.0,-694791.0,C,1312208.0,1392498.0
3443141.666666667,-349830.0,C,3921515.333333333,5926324.333333333
7726532.0,1159496.333333333,H,13640725.33333333,8204879.666666667
643009.0,-467256.3333333333,H,6189461.0,4296492.0
21563872.0,-1688096.666666667,C,11196891.33333333,13723890.0
24306550.66666667,776383.3333333334,C,8081536.666666667,14919027.66666667
51394266.0,-211245.0,C,14388278.0,17869590.0
15917645.0,1034192.0,C,6790439.0,8906874.666666666
6647614.666666667,259916.3333333333,C,1412254.666666667,737625.0
53654765.66666666,651616.3333333334,C,11743323.0,14894419.66666667
4594684.333333333,749288.6666666666,C,1085848.666666667,3325608.0
55598800.33333334,2438947.666666667,C,24488361.66666667,26870197.0
13067422.66666667,991341.3333333334,C,5055582.0,5752165.666666667
13617193.33333333,17503.33333333333,C,3312874.333333333,5160225.666666667
9726942.0,575714.6666666666,H,1649094.333333333,3511104.666666667
4737628.666666667,-2383770.666666667,C,4033929.0,4894623.0
46349002.66666666,-448754.0,H,12629251.33333333,11396254.66666667
25535173.0,1038956.666666667,C,8008559.0,10247025.33333333
8310693.333333333,309425.3333333333,C,3096097.333333333,6905347.0
8920830.666666666,798588.0,C,5636859.0,12488672.33333333
3969604.333333333,-3598996.0,C,3750928.666666667,9632322.666666666
4425882.666666667,423802.3333333333,C,2080756.0,3409230.333333333
6175362.0,353963.0,C,1761811.5,3690852.5
1212602.5,-76914.5,C,1119085.5,1391194.5
8646441.0,489330.5,C,1824937.0,2265206.5
2001866.0,-350523.5,C,6803944.5,18703664.5
12061623.5,822219.5,C,8408922.5,10304497.0
4300743.0,849280.0,C,2601139.0,3444631.5
1639066.5,459576.5,C,1136194.5,2266820.0
10788754.0,-434075.5,C,5023624.5,5479064.5
985965.5,31741.5,C,540960.0,2365660.0
5452293.5,167881.5,C,1347234.0,3655944.0
7057553.0,295263.0,C,4386474.0,5963159.0
6340374.0,210709.5,C,3568014.5,5633379.5
7083622.0,596070.5,C,2481293.0,4691140.5
1908233.0,-819396.0,C,2187614.0,2833487.0
171505951.0,5735581.0,C,59007344.5,92440986.5
2793069.0,-506785.0,C,1731961.5,2783300.5
50005819.5,1261323.5,C,10478489.0,12663196.0
3981005.0,-95640.5,H,3542182.0,4421570.0
10871863.0,158417.0,C,7762489.0,3205051.0
19907051.0,723608.5,C,5941668.5,17397978.0
0.0,-156704.0,H,76511.5,2355702.5
3079084.0,-107289.0,C,2209431.0,2422886.5
7765855.0,305082.0,C,908173.5,5651781.5
18991759.5,712498.0,C,2464675.0,6744303.0
5800777.5,-342896.0,C,2557585.0,3277953.0
0.0,596849.5,H,349975.5,2840713.5
19644087.0,860032.0,C,8434374.0,11063613.0
7765964.5,143803.0,C,1184439.5,1320787.0
8101668.5,4729945.5,C,1235796.0,2032988.0
2504877.0,571651.5,H,188623.0,1683091.5
5905153.0,326928.0,C,2905987.0,5127824.5
21769111.0,394109.5,C,6839963.0,12382342.0
3856963.0,441241.0,C,2114310.0,4385270.5
6416281.5,-200275.5,C,2214395.0,838392.0
4831957.0,431520.5,C,5978521.0,7443616.5
18700688.5,154449.5,C,6418914.0,5182718.5
7151711.5,108513.5,H,442394.5,945224.0
24356675.0,8252072.0,C,17455046.0,29755090.5
13928837.0,-25983.5,H,3098402.0,4313257.0
11080400.5,527023.5,C,6092679.0,15109949.5
5750523.0,225743.5,C,4793997.5,4379000.0
692446.0,99076.5,C,370072.5,403560.5
9126442.5,599733.5,C,3229377.5,2233492.0
1757573.0,-480507.0,C,3158041.0,1071847.0
16043071.0,1730125.0,C,8725057.5,13985218.0
6844511.5,1566665.0,H,3128307.5,12093280.5
6417212.0,237531.5,C,1000671.5,1753106.0
6572954.5,75049.5,C,277030.5,6194856.5
7027955.0,1697188.0,C,4786793.5,17122191.5
93224.5,12132.5,C,82644.5,214714.0
9924553.0,167885.5,C,3545144.5,8402963.0
8985383.5,878577.0,C,2669117.5,6895405.0
14616986.0,110983.0,H,4593384.5,4440156.5
36040583.5,847528.5,C,18182999.5,9564515.5
4159654.333333333,438195.6666666667,C,2754181.0,4241075.666666667
6591563.5,321984.5,C,2374679.0,3754063.5
18828620.0,112105.0,C,2061622.5,4551833.0
22138726.0,39942.5,C,8097757.0,20067232.0
4374300.5,787886.5,C,2001373.5,5135715.5
1377748.0,159936.5,C,761143.5,2305260.0
9761325.0,-44997.0,C,4279412.5,8030829.0
128821.0,-960074.0,C,5900210.5,257960.0
1828966.0,12232.0,H,2241781.5,3433137.0
34726064.66666666,-1108994.333333333,C,7891034.333333333,12818622.0
7244091.5,308379.5,C,5607142.5,8129942.5
2784521.0,1020902.5,C,1570787.5,1997029.5
29879522.0,-113474.0,C,7945691.5,6345136.5
46390271.66666666,-3008174.333333333,C,35198418.33333334,17294529.0
1136157.0,-74924.0,H,4161967.0,5017111.0
12709309.5,469315.5,H,2398880.0,4102214.5
3341840.5,-237286.5,C,1591125.5,1719214.0
63041632.0,3661281.5,C,7861013.5,18056624.5
71077.0,14731.0,H,17612.5,11219.5
10233940.0,693710.3333333334,C,5885287.333333333,5550534.666666667
34245006.5,317573.0,C,8094316.0,6177311.5
10604602.0,-3644529.0,H,6194231.0,1455530.0
335806.0,-13413.0,C,182440.0,234583.5
1446847.0,-159853.5,H,226624.0,472916.5
578358.5,58674.5,C,3714201.0,7964172.5
56824067.5,-1140106.5,C,10004917.0,34137910.0
999627.5,57582.5,H,213913.0,213298.0
17677225.5,4900911.5,C,18085666.5,18697513.5
10436046.5,54674.0,C,16503375.5,22294950.5
5961295.5,237833.0,C,1587922.5,1950259.0
87938.5,22649.0,H,159206.0,253503.0
56627328.0,603835.0,C,4791968.5,8991302.5
22629341.5,842949.5,C,4800776.0,7462820.0
7740405.5,236012.0,C,3128218.0,7801069.0
6764789.0,-233762.0,C,5025371.0,2421690.0
7765090.5,851879.5,C,5470180.0,5995259.5
9494450.0,-4045823.0,C,5756656.0,1942100.0
32567803.5,-1670012.0,C,35075860.0,24571347.5
1823650.5,1932629.0,H,5054224.0,8801104.0
6545592.5,40666.0,C,4063456.0,4939508.5
12970302.5,3627376.0,H,2383355.0,5642162.0
40209331.5,1013018.5,C,29239297.0,27355484.5
6592484.0,-118939.5,C,5001191.5,5801366.0
1727057.666666667,651640.6666666666,C,2568526.0,15723343.33333333
5940631.0,237744.0,C,4293797.0,5854202.0
4291598.0,-639616.5,C,1600770.0,1673654.5
42026347.0,11446108.5,C,18034552.0,91896239.0
3998705.5,174101.5,H,3383362.5,2059175.0
0.0,103186.0,C,5249765.0,1278747.0
3530523.0,-85989.0,C,3744718.0,4156976.0
16569095.0,1122498.0,C,4404271.0,3979270.0
9996813.0,957487.0,C,2914385.0,4668278.0
501360.0,94069.0,C,421889.0,945334.0
1144502.0,73356.0,C,278916.0,229122.0
68395089.0,-2639548.0,C,47273394.0,66521394.0
1510111.0,49346.0,C,473223.0,1468911.0
44152371.0,1275626.0,H,5135942.0,21062057.0
512757.0,766134.0,H,11415317.0,4517992.0
711356.0,231718.0,C,2079894.0,1110954.0
415792.0,-284736.0,C,537724.0,1216316.0
326165.0,26514.0,C,88062.0,268664.0
11502506.0,1594776.0,C,6092888.0,10483835.0
6141017.0,-190818.0,C,4941771.0,8831426.0
1546125.0,69415.0,C,980463.0,1076862.0
10543718.0,593556.0,C,3912200.0,5315462.0
19180637.0,-1884696.0,C,8078976.0,9178271.0
31626654.0,2030702.0,C,6543851.0,8510419.0
6222222.0,37630.0,C,59474.0,604098.0
8174245.0,1264386.0,H,2759013.0,7492033.0
30813189.0,649945.0,C,3730508.0,3350967.0
230003.0,-221231.0,H,148766.0,138762.0
11148509.0,5164081.0,C,7941132.0,7213176.0
1829369.0,-906200.0,C,2032843.0,2607440.0
1343675.0,-169223.0,C,914853.0,1544600.0
6813665.0,405357.0,C,5755113.0,10746510.0
4214678.0,-644867.0,C,3587945.0,4044831.0
4780118.0,1097341.0,C,644892.0,7488795.0
17002572.0,604403.0,C,4414679.0,13835467.0
361751.0,34309.0,C,346123.0,508505.0
50998.0,-28024.0,H,106680.0,175938.0
1724448.0,-145850.0,C,771934.0,6499861.0
45099744.0,1090455.0,H,8024120.0,9080382.0
2404987.0,67911.0,C,3213809.0,6509126.0
56405539.0,-2918000.0,C,25812961.0,51048082.0
618513.0,20223.0,C,180384.0,1590593.0
502095.0,-102555.0,C,31966.0,865453.0
3895817.0,120051.0,C,2653280.0,3306482.0
8174540.0,109817.0,C,1285995.0,3197153.0
2919485.0,12863.0,C,978958.0,2175508.0
21951133.0,-1590966.0,C,3694750.0,6704276.0
875087.0,25982.0,C,1105309.0,1012409.0
214815.0,43703.0,C,66818.0,331463.0
848719.0,68013.0,C,4512258.0,5969127.0
0.0,44063.0,C,23887.0,16530.0
13848954.0,393487.0,C,5933278.0,8365324.0
5171305.0,144304.0,C,7256846.0,9397960.0
4212780.0,162608.0,C,771912.0,2824981.0
8840006.0,-407824.0,C,1914976.0,1106540.0
30915920.0,1185603.0,C,3576064.0,8766840.0
2554109.0,692347.0,C,4510190.0,6934601.0
14115903.0,-1051353.0,C,15521028.0,3264350.0
3328151.0,-26690.0,C,3818309.0,4788013.0
22577553.0,418804.0,C,5135499.0,3855847.0
19014273.0,792772.0,H,26551758.0,27258528.0
1234088.0,-84434.0,C,254288.0,432898.0
3753056.0,712028.0,C,3366474.0,4915244.0
1887669.0,-157568.0,H,281418.0,104577.0
622371.0,-427831.0,C,882273.0,991572.0
4928520.0,156189.0,H,3378155.0,2406747.0
554296.0,-55127.0,C,628506.0,636725.0
71836.0,-56706.0,C,108333.0,71664.0
731419.0,-491677.0,C,3762824.0,2962215.0
962238.0,2665.0,C,247494.0,1811915.0
135429156.0,14065273.0,C,45445848.0,77154302.0
23843731.0,2951437.0,C,2788778.0,10551701.0
161208.0,-162195.0,C,699263.0,232097.0
19585832.0,386640.0,C,8262731.0,11780927.0
8069309.0,268476.0,C,1459740.0,2858050.0
5049246.0,-501342.0,H,1136596.0,4225290.0
1762964.0,121750.0,C,85085.0,433643.0
121696156.0,-11213654.0,H,14088723.0,25300726.0
26453021.0,380638.0,C,2840172.0,4880230.0
4892179.0,43275.0,C,2559392.0,3996232.0
1871180.0,9740.0,C,424436.0,1456677.0
4688666.0,-741223.0,C,2930793.0,1175073.0
55020454.0,892325.0,C,6935059.0,10543207.0
49660081.0,468654.0,C,6787811.0,7559303.0
27928007.0,775121.0,C,7184754.0,28409504.0
23237503.0,231140.0,C,621032.0,1991757.0
1372841.0,-115184.0,C,478075.0,2200405.0
2576967.0,-714425.0,C,4270784.0,3898338.0
2108669.0,3936421.0,H,4362966.0,12032927.0
36628270.0,409560.0,C,5847086.0,7376103.0
23871116.0,272051.0,C,3296314.0,5079830.0
35668411.0,2591576.0,C,14724267.0,25589378.0
32352855.0,-427167.0,C,39932983.0,24133823.0
5472919.0,3010165.0,C,28006828.0,60306002.0
34127121.0,511567.0,C,11198979.0,5645142.0
18610671.0,-466441.0,C,5012847.0,6136482.0
36778441.0,328573.0,C,4890707.0,8430590.0
34359708.0,1012027.0,C,19432436.0,20527205.0
52074060.0,1074441.0,C,909847.0,3653339.0
30174136.0,28378.0,C,3808799.0,3654685.0
12351118.0,-1719224.0,C,11307328.0,9565349.0
0.0,-14939.0,H,5519957.0,1622.0
0.0,-20236810.0,C,101810230.0,13370482.0
23072607.0,893346.3333333334,C,6792475.333333333,6339571.666666667
7099870.666666667,1350795.0,C,1447353.666666667,9118473.333333334
1502540.0,201023.3333333333,H,1444225.666666667,2931172.666666667
2855068.0,-598647.0,C,834385.3333333334,790722.0
16005421.0,1115381.333333333,C,4959675.666666667,15968498.0
50586221.33333334,5229011.666666667,C,20917722.33333333,26595238.0
4486328.666666667,-301480.3333333333,C,1522899.0,5304476.0
27836277.66666667,4481292.333333333,C,22950520.66666667,41020855.0
5715073.0,512452.3333333333,C,1359837.333333333,5251164.666666667
6136935.333333333,-524769.3333333334,C,1164617.333333333,1862662.666666667
