lyrics,label
"Nació bajo de una higuera
Su madre fue yegua fina
Le llamaban La Catrina
A el potrillo El Cantador.

Era un potro con más brío
Que otro caballo cualquiera
Y como yo lo hice mío
Resultó muy corredor.

Era lindo mi caballo
Era mi amigo más fiél
Ligerito como el rayo
Era de muy buena ley.

Cuando era de falsa rienda
Daba ventaja a su madre
Muy pronto dejó a su padre
Con dos cuerpos le ganó.

Era de pelo retinto
Rosalbo como un lucero
Muy fachoso mitotero
Y lindo de corazón.

Era lindo mi caballo...

Nació bajo una higuera
Y en el potrero quedó
Qué lástima que muriera
Mi compañero mejor.

Por éso cuando el sol muere
Y la luna va a salir
Me voy hasta aquél potrero
Mis recuerdos a vivir.

Era lindo mi caballo...",Ranchera
"Nadie soñaba ni el día, ni cómo habría de acabar
Don luis macarena, el cojo, villano de chicoquad
Deshonra de aquel poblado, y gallero profesional

Hagan apuestas, señores, que un hombre va a desafiar
Al partido macarena y a luis muy en especial
Que no respeta ni gallos, ni lo que haya que apostar

Tu vida contra mi vida y no te me vas a rajar
Contesta así macarena, y no te me vas a rajar
Tu vida contra mi vida y pelea la hay que la hay

Cierren las puertas, señores, yo mismo voy a soltar
Y vayanle encendiendo sirios al que me vino a insultar
Tu giro, patas chorreadas, y mi prieto el águila real

Y enmudeció el palenque cuando un girazo en el redondel
Volando a ras del suelo sin darle tiempo a donlisoltar
Se le estrelló en el pecho, se le estrelló en la cara
Y de fieras cuchilladas, la vida le arrebató
Y enmudeció el palenque cuando el giro, enloquecido
Remataba a macarena, poniéndose alegre a cantar

Cierren las puertas, señores, cierren las puertas, yo mismo voy a soltar
Y váyanle encendiendo sirios, a ese que me vino a insultar
Tu giro, patas chorreadas, tu giro, patas chorreadas
Contra mi consentido, el más consentido
Mi prieto, el águila real

Y enmudeció el palenque cuando un girazo en el redondel
Volando a ras del suelo sin darle tiempo a donlisoltar
Se le estrelló en el pecho, se le estrelló en la cara
Y de fieras cuchilladas, la vida le arrebató
Y enmudeció el palenque cuando el giro, enloquecido
Remataba a macarena
Poniéndose alegre a cantar",Ranchera
"(Ahí te va, chente)
Ay, ay, ay

Por darle rienda suelta a mis antojos
Por no tener conciencia del abismo
Por eso ayer hice llorar sus ojos
Y hoy mis ojos también, hacen lo mismo
Por no medir los pasos que tomaba
Por eso es que he llegado a la derrota
Le hice una traición a quien me amaba

Y ahora estoy como estoy con mi alma rota
Que tal, que tal, que tal se siente corazón
Ahora si te pegaron
Es cara, cara, cara la traición
Y al fin te la cobraron

Por darle rienda suelta a mis antojos
Por no tener conciencia del abismo
Por eso ayer hice llorar sus ojos
Y hoy mis ojos también hacen lo mismo
Que tal, que tal, que tal
Se siente corazón ahora si te pegaron
Es cara, cara, cara la traición
Y al fin te la cobraron

Por no medir los pasos que tomaba
Por eso es que llegaba a la derrota
Le hice una traición a quien me amaba
Y ahora estoy como estoy
Con mi alma rota",Ranchera
"Escuché las golondrinas al marcharme
Era simple coincidencia del destino
Hubo instantes que mejor quería rajarme
Perdonarle y regresar por su cariño
Pero pude anteponerme a lo cobarde
Y aunque triste continue por mi camino

Con un nudo en la garganta por las penas
Fui a parar en el rincon de una cantina
Para darle rienda suelta a mi tristeza
Con canciones y botelas de tequila
Y apesar de las continuas borracheras
Siento en mi la desastroza despedidas

Es por eso que al oír las golondrinas
Siempre me hacen recordar los días aquellos
Hay momentos desastrozos en la vida
Y esa pieza entre los mios es uno de ellos

Traigo el alma sobre un mar de sentimientos
Todavía no cicatrizan mis heridas
Ese radio me toco en el peor momento
La canción que abargan más las despedidas
Rechazar a quien ame por tanto tiempo
Se que voy a lamentarlo mientras viva

Es por eso que al oír las golondrinas
Siempre me hacen recordar los días aquellos
Hay momentos desastrozos en la vida
Y esa pieza entre los mios es uno de ellos",Ranchera
"Hoy me reclamaron por venir a verte
No quieren que vuelva por aquí jamás
Dicen que si vuelvo encontraré la muerte
Que por ti la vida me van a quitar

Piensan asustarme para que te deje
Pero nunca nadie lo podrá lograr
Mientras tú me quieras yo estaré presente
Cerca de tu casa para platicar

A mí no me asustan tipos lenguas larga
Que solo presumen para apantallar
Yo soy de los hombres que no temen nada
Y aunque este perdido no me sé rajar

Si tus pretendientes quieren que me muera
Yo te lo aseguro que los burlaré
Yo seré tu dueño aunque no lo quieran
Y al que se atraviese te lo quitaré

Mañana sin falta, aquí estaré presente
Ya sabes la hora, no me quedes mal
De lo que te dije no tengas pendiente
Solo Dios, la vida me puede quitar

A mí no me asustan tipos lenguas largas
Que solo presumen por apantallar
Yo soy de los hombres que no temen nada
Y aunque esté perdido no me sé rajar",Ranchera
"Los timbres bien pegados
Su nombre muy clarito
La dirección bien puesta
La puse en el buzón

Voló, voló mi carta
Con unas ansías locas
De llegar a sus manos
Para que al fin mi vida
Supiera dónde estoy

La puse por aéreo
Por entrega inmediata
Y aún no he recibido
Ay! su contestación

Se perdería mi carta
O no se la entregaron
Tal vez se la escondieron
Pa ´que olvide a mi amor

O a lo mejor sus ojos
Leyendo en voz muy baja
La carta que expresaba
Lo que la quiero yo

Al llenarse de llanto
La hicieron mil pedazos
Y en un basurero
Mi carta ahí se quedó

No, no, no
No volveré a escribirle
Hasta que no reciba
De mi carta perdida
Ay! la contestación",Ranchera
"Los timbres bien pegados
Su nombre muy clarito
La dirección bien puesta
La puse en el buzón

Voló, voló mi carta
Con unas ansías locas
De llegar a sus manos
Para que al fin mi vida
Supiera dónde estoy

La puse por aéreo
Por entrega inmediata
Y aún no he recibido
Ay! su contestación

Se perdería mi carta
O no se la entregaron
Tal vez se la escondieron
Pa ´que olvide a mi amor

O a lo mejor sus ojos
Leyendo en voz muy baja
La carta que expresaba
Lo que la quiero yo

Al llenarse de llanto
La hicieron mil pedazos
Y en un basurero
Mi carta ahí se quedó

No, no, no
No volveré a escribirle
Hasta que no reciba
De mi carta perdida
Ay! la contestación",Ranchera
"Ya me voy para siempre
Para nunca volver
El amor que yo quise
No me quiso querer

Ya me voy derrotado
Me duele el corazón
Porque el amor de mi alma
Porque el amor de mi alma
Solito me dejó

Voy a vagar, por ahí
Trataré de pasar
Mi vida más tranquila
Si sigue este dolor
No le sorprenda que
Mi hogar sea una cantina

Ya me voy derrotado
Me duele el corazón
Porque el amor de mi alma
Porque el amor de mi alma
Solito me dejó

Voy a vagar, por ahí
Trataré de pasar
Mi vida más tranquila
Si sigue este dolor
No le sorprenda que
Mi hogar sea una cantina

Ya me voy derrotado
Me duele el corazón
Porque el amor de mi alma
Porque el amor de mi alma
Solito me dejó",Ranchera
"Por la forma en que te andas portando
Se que no andas agusto conmigo
Yo deseo que me digas de plano
Que papel desempeño contigo
Si tanteas que te estoy estorbando
Yo me largo y no hay nada perdido

No eres tú mi primer desengaño
Conoci a otras que haci me la hicieron
Pero ya siento menos el daño
Se le vuelve a uno el alma de fierro
Nadamas unos días las extraño
Y después ni del nombre me acuerdo

Yo contigo sonada unas cosas
Y estaba seguro que tu eras mi estrella
Pero vales igual que las otras
Las tiene cortadas la misma tijera

Yo te olvido sin llanto y sin copas
Y jamás voy andarte buscando
Ya bebido y llorado por otras
Pero a todo me fui acostumbrado
Este mundo esta lleno de rosas
Si te pierdo hasta salgo ganando

Yo contigo soñada unas cosas
Y estaba seguro que tu eras mi estrella
Pero vales igual que las otras
Las tiene cortadas la misma tijera",Ranchera
"Puse un letrero en mi rancho, cuando lo estaba clavando,
sentí ganas de llorar
Dice se vende caballo, mi penco estaba en un lado,
y comenzó a relinchiar
Como si hubiera leído, como si hubiera entendido,
que yo lo quería vender
Como que el penco sabia, lo que letrero decía, y preguntaba porque
Es el mejor de mi cuadra, el cuaco que más me cuadra,
chulo mi prieto andaluz
Tiene manchadas de blancas, las patas y las enancas,
Me llega al pecho su cruz
El tata es cuarto de milla, la nana una yegua fina
Y el se parece a los dos
Sabe de silla y de nancas, vuela brincando las trancas
Ay, recordé un gran dolor

En el, al rayar el día, hoy me robe a una mujer,
Era el amor de mi vida, le puse toda mi fe
Era lo que más quería, y hoy por lo que más llore
También ella era de silla, ya la llegue a devolver
Que me perdone mi cuaco, pero lo voy a vender
Nomás lo miro y me acuerdo, y estallo en rabia otra vez
Al clavar ese letrero, clavaba mi alma también
Pero perdóname prieto, no quiero volverte a ver",Ranchera
"El dia que te encontre me enamore
Tu sabes que yo nunca lo e negado
Con sana me lograste enloqueser
Y yo cai en tu tramapa ilusionado
De pronto todo aquello se acabo
Faltaste a la promesa de adorarnos
Me undiste en el olvido por creer

Que a ti no llegarian jamas los anos
Por tu maldito amor
No puedo terminar con tantas penas
Quisiera rebentarme hasta las venas
Por tu maldito amor
Por tu maldito amor
Por tu maldito amor no logro acomodar mis sentimientos

Y el alma se me sigue consumiendo
Por tu maldito amor
Por tu maldito amor
Ahahahahahahaha

Y ya para que quiero la tumba
Si ya me enteraste en vida
Ahaha ayi

No quiero que regreses nunca no
Prefiero la derota ente mis manos
Si ayer tu nombre tanto pronuncie
Hoy mirame rompiendome los labios

Por tu maldito amor
No puedo terminar con tantas penas
Quisiera rebentarme hasta las venas
Por tu maldito amor
Por tu maldito amor
Por tu maldito amor no logro acomodar mis sentimientos
Y el alma se me sigue consumiendo
Por tu maldito amor
Por tu maldito amor
Por tu bendito amor",Ranchera
"Te miré
Estabas tan bonita, tan sensual
Te imaginé ajena y me hizo mal
Ay, ay, amor
Ay, ay, qué dolor
Que tarde comprendí
Contigo tenía todo y lo perdí

Te miré
Con tu melena al viento y tu mirar
Al ras de tu escote, tu lunar
Ay, ay, amor
Ay, ay, qué dolor
Hoy muero de pensar
Que no voy a ser yo al que vas a amar

Estos celos me hacen daño, me enloquecen
Jamás aprenderé a vivir sin ti
Lo peor es que muy tarde, comprendí, sí, sí
Contigo tenía todo y lo perdí
Contigo tenía todo y lo perdí

Te miré
Me confundió el llanto que rodó
Surgió una esperanza, pero no
No, ya no hay amor
No, y fue mi error
Y hoy muero de pensar
Que no voy a ser yo al que vas a amar

Estos celos me hacen daño, me enloquecen
Jamás aprenderé a vivir sin ti
Lo peor es que muy tarde, comprendí, sí, sí
Contigo tenía todo y lo perdí
Contigo tenía todo y lo perdí",Ranchera
"Hermoso cariño
Hermoso cariño
Que Dios me a mandado
A ser destinado, nomas para mi

Precioso regalo
Precioso regalo
Del cielo a llegado
Y que me a colmado
De dicha y amor

Hermoso cariño
Hermoso cariño
Ya estoy como un niño
Con nuevo juguete contento y feliz

No puedo evitarlo
Y quiero gritarlo
Hermoso cariño
Que Dios me ha mandado
Nomas para mi

Hermoso cariño
Hermoso cariño
Ya estoy como un niño
Con nuevo juguete contento y feliz

No puedo evitarlo
Y quiero gritarlo
Hermoso cariño
Que Dios me ha mandado
Nomas para mi",Ranchera
"Grabé en la penca de un maguey tu nombre
Unido al mío, entrelazados
Como una prueba ante la ley del monte
Que allí estuvimos enamorados

Tú misma fuiste quien buscó la penca
La más bonita, lá más esbelta
Y hasta dijiste que también grabara
Dos corazones con una flecha

Ahora dices que ya no te acuerdas
Que nada es cierto, que son palabras
Yo estoy tranquilo porque al fin de cuentas
En nuestro idilio, las pencas hablan

La misma noche que mi amor cambiaste
También cortaste aquella penca
Te imaginaste que si la veían
Pa' ti sería como una afrenta

Se te olvidaba que el maguey sabía
Lo que juraste en nuestra noche
Y que a su modo, el también podría
Recriminarte con un reproche

No sé si creas las extrañas cosas
Que ven mis ojos, tal vez te asombres
Las pencas nuevas que al maguey le brotan
Vienen marcadas con nuestros nombres",Ranchera
"Este amor apasionado
Anda todo alborotado
Por volver

Voy camino a la locura
Y aunque todo me tortura
Sé querer

Nos dejamos hace tiempo
Pero me llegó el momento
De perder

Tú tenías mucha razón
Le hago caso al corazón
Y me muero por volver

Y volver, volver, volver
A tus brazos otra vez
Llegaré hasta donde estés
Yo sé perder, yo sé perder
Quiero volver, volver, volver

Nos dejamos hace tiempo
Pero me llegó el momento
De perder

Tú tenías mucha razón
Le hago caso al corazón
Y me muero por volver

Y volver, volver, volver
A tus brazos otra vez
Llegaré hasta donde estés
Yo sé perder, yo sé perder
Quiero volver, volver, volver",Ranchera
"No me digas nada, quédate callada
Dices que te vas y te vas y te vas, y aquí estás sentada
Ya me tienes harto, con tantas palabras
No hay necesidad que me cantes lo mismo cada mañana

Cuando quieras irte
Tú pones la fecha pa' despedirte
Yo no tengo pelos para decirte
Que espero que nunca regreses ya

Si te vas, no hay lío
Hay otra que quiere quitarme el frío
Tú ves por tu lado, yo por el mío
Y así me dejas vivir en paz

Que no te he querido, que no me has amado
Eso ya no importa, tu cumple con irte y todo arreglado
No tengas pendiente, yo nunca he llorado
Pues, gracias a Dios, en asuntos de amor, soy afortunado

Cuando quieras irte
Tú pones la fecha pa' despedirte
Yo no tengo pelos para decirte
Que espero que nunca regreses ya

Si te vas, no hay lío
Hay otra que quiere quitarme el frío
Tú ves por tu lado, yo por el mío
Y así me dejas vivir en paz

Si te vas, no hay lío",Ranchera
"Por que tengo en la vida mas de un amor me juzga la gente
por que no he respetado las leyes que rige nuestra sociedad
por que yo no he podido frenar el corcel que agita las ganas
por que no he conseguido pasar siete noches en la misma cama

pero que voy hacer si es mi frma de ser
yo me rindo ante el ser que se llama mujer
si es usted de los hombres que se han consagrado a una mujer
por Dios lo felicito digame el secreto compañero fiel

por que para mi basta con solo un perfume que huela a mujer
para ser un esclavo,romantico y loco del mas bello ser.
pero que voy hacer si es mi forma de ser
yo naci para amrte sublime mujer.

Por que al paso del tiempo jamas me encontre ningun otro ser
que provoque ternura,pasion y locura con tanto placer
por que no cambiaria por nada del mundo el momento aquel
de la entrega sublime y el beso extaciado bendita mujer

Por que fue una mujer la que me diera el ser
por eso te bendigo sublime mujer
por que no me he topado con vivcio mas fuerte que el de una mujer
ese vicio bendito que me da lo amargo que me da la miel

Por que solo ella tiene la formula magica y todo el poder
de convertir al hombre en simple mendigo o señor tambien
por que fue una mujer la que me diera el ser
por eso te bendigo bendita mujer.",Ranchera
"barrio de jesus maria y ahi que tropezon me di
por andar toreando un chivo de los malditos de aqui
verdad de dios que se los digo que solo el cielo sera testigo
me gusta vivier en alto y pasearme en la azotea pa gritarle al buey
que tienes que aqui esta quien te torea
verdad de dios que se los digo que solo el cielo sera testigo
soy de puro aguascalientes barrio de los calaveras
soy amigo de los hombres y asote de los panteras
verdad de dios que se los digo que solo el cielo sera testigo
soy de puro zacatecas donde habitan cuatro leones
soy amigo de los hombres y asote de los entrones
verdad de dios que se los digo que solo el cielo sera testigo
un chivo pego un reparo y en el viento se detubo
hay chivos que tienen mama pero este ni mama tubo
verdad de dios que se los digo que solo el cielo sera testigo
barrio de jesus maria y ahi que tropezon me di
por andar toreando un chivo de los malditos de aqui
verdad de dios que se los digo que solo el cielo sera testigo",Ranchera
"Muchos placeres por donde quiera paso
Pero con ella no calma mi dolor
Una mujer tan solo es la culpable
Me echo a la desgracia negando me su amor. (2x)

Aunque me odie yo siempre la recuerdo
Negro castigo ella también tendrá
Y por su culpa aya en el cementerio
En una cruz de palo mi nombre se vera. (2x)

Así no quiero vivir sufriendo tanto
Ya ni borracho consuelo a de contra
Mujer culpable de mi cruel tormento me
Yerra el desengaño me mata tu crueldad. (2x)

Aunque me odie yo siempre la recuerdo
Negro castigo ella también tendrá
Y por su culpa aya en el cementerio
En una cruz de palo mi nombre se vera. (2x)",Ranchera
"Aunque malgastes el tiempo sin mi cariño
y aunque no quieras este amor que yo te ofrezco
y aunque no quieras pronunciar mi humilde nombre
de cualquier modo yo te seguiré queriendo

Yo se que nunca tu podrás jamás amarme
que a tu cariño llegué demasiado tarde
no me desprecies,
no es mi culpa,
no seas mala
porque tu eres
de quien quiero enamorarme

Que daño puedo hacerte con quererte
si no me quieres tu yo te comprendo
perfectamente sé que no nací yo para ti
pero que puedo hacer si ya te quiero

Déjame vivir de esta manera
yo te quiero tal cual y sin condiciones
sin esperar que un día tu me quieras como yo
consciente estoy mi amor que nunca me querrás

Tal vez mañana yo despierte solo
pero por el momento quiero estar soñando
no me despiertes tu
no ves que así yo soy feliz
consciente estoy mi amor
que no eres para mi
no hay necesidad que me desprecies
tu ponte en mi lugar a ver que harías

La diferencia entre tu y yo
tal vez seria corazón
que yo en tu lugar si te amaría",Ranchera
"Cruzé el río grande nadando
Sin importarme dos riares
Me echo la migra pa'fuera
Y fui a caer a Nogales
Entre por otra frontera
Y que me avientan pa' Juárez

De ahí me fui a Tamaulipas
Y me colé por Laredo
Me disfrazé de gabacho
Y me pinté el pelo güero
Y como no hablaba ingles
Que me retachan de nuevo

La migra a mí me agarró
Trescientes veces digamos
Pero jamás me domó
A mí me hizo los mandados
Los golpes que a mí me dio
Se los cobré a sus paisanos

Por Mexicali yo entré
Y San Luis Colorado
Todas las lineas cruzé
De contrabando y mojado
Pero jamás me rajé
Iba y venia al otro lado

Conosco todas las lineas
Caminos, rios y canales
Desde Tijuana a Reynosa
De Matamoros a Juárez
De Piedras Negras al Paso
Y de Agua Prieta a Nogales

La migra a mí me agarró
Trescientes veces digamos
Pero jamás me domó
A mí me hizo los mandados
Los golpes que a mí me dio
Se los cobré a sus paisanosCruzé el río grande nadando
Sin importarme dos riares
Me echo la migra pa'fuera
Y fui a caer a Nogales
Entre por otra frontera
Y que me avientan pa' Juárez

De ahí me fui a Tamaulipas
Y me colé por Laredo
Me disfrazé de gabacho
Y me pinté el pelo güero
Y como no hablaba ingles
Que me retachan de nuevo

La migra a mí me agarró
Trescientes veces digamos
Pero jamás me domó
A mí me hizo los mandados
Los golpes que a mí me dio
Se los cobré a sus paisanos

Por Mexicali yo entré
Y San Luis Colorado
Todas las lineas cruzé
De contrabando y mojado
Pero jamás me rajé
Iba y venia al otro lado

Conosco todas las lineas
Caminos, rios y canales
Desde Tijuana a Reynosa
De Matamoros a Juárez
De Piedras Negras al Paso
Y de Agua Prieta a Nogales

La migra a mí me agarró
Trescientes veces digamos
Pero jamás me domó
A mí me hizo los mandados
Los golpes que a mí me dio
Se los cobré a sus paisanos",Ranchera
"Uno vale según lo que tiene
Por desgracia es la ley de la vida
Te regalan si cuentas con bienes
Traes caballo y te ofrecen la silla
Para hacerte el favor, te resuelven
Van primero y te toman medidas

Nadie vende un caballo por bueno
Ni hacen ricos quedándose pobres
El que tiene ambición a lo ajeno
Y también es así en los amores
Al dejarte, algo malo te vieron
Porque a nadie le gustan traiciones

Puedes creerme que siento tus penas
Aunque a ti, mi sentir no te ayuda
Puedo darte unas cuantas monedas
Pero no remediar tu amargura
Y ahí le das para el rumbo que quieras
Pues al fin que tu vida es muy tuya

Yo predije una vez tu destino
Y lo dije nomás de puntada
Y parece que soy adivino
Cada cosa salio dibujada
No llegaste a casarte conmigo
Y no creo que te mueras casada

Puedes creerme que siento tus penas
Aunque a ti, mi sentir no te ayuda
Puedo darte unas cuantas monedas
Pero no remediar tu amargura
Y ahí le das para el rumbo que quieras
Pues al fin que tu vida es muy tuya",Ranchera
"A los que al contemplarme
Rodando en el fango quisieron llorar
A los que se pregunten
¿Por qué mi talento no pudo triunfar?
A los que me juzgaron
Sin darme derecho siquiera de hablar
A todos los que quieran
Saber mi tragedia, la voy a contar
Yo siempre sostuve
Que no hay en el mundo ningún otro ser
Que tenga belleza
De pies a cabeza como la mujer
Ellas son la vida
La chispa divina, la razón de ser
¿Qué de raro tiene?
Que me haya perdido por una mujer
¿Qué de raro tiene?
Que me este muriendo por una mujer

No les apiade mi dolor profundo
Yo solo fui el culpable en mi fracaso
Porque pude haber sido el rey del mundo
Pero encontré mujeres a mi paso

A los que como amigo
Ayer me tuvieron en un pedestal
A los que me quisieron
Allá cuando tuve familia y hogar
A los que me olvidaron
Apenas mi estrella dejó de brillar
A todos los que quieran
Saber mi tragedia se las voy a contar

Todas las mujeres
Ejercen en mi alma un raro poder
Aquellos que tengan
El mismo problema me van a entender
Una cara hermosa
Y un cuerpo de diosa me hicieron caer
¿Qué de raro tiene?
Que me haya perdido por una mujer
¿Qué de raro tiene?
Que me este muriendo por una mujer",Ranchera
"Florecita miniatura botoncito de rosal
Símbolo de mis amores y de mi felicidad
También esas golondrinas que cruzan el ancho mar
Me recuerdan de mis tiempos que empezaba a enamorar

En mi vida fue mi anhelo de encontrar a una mujer
Con los ojos negros, negros de esos que saben querer
Además de negros ojos y mirada angelical
Tenga labios rojos, rojos de esos que saben besar

Dicen que tu amor y el mío es nomás pura ilusión
Dicen que es un disvarió, que estamos locos los dos
Eso dicen envidiosos que nunca han sentido amor
Que nunca han sentido el gozo de sentir una pación

Cuando dos almas se quieren, que ha querido Dios juntar
No ay poderes en el mundo que los pueda separar
El amor tuyo y el mío los unió el mismo crisol
Que ni el tiempo, ni el olvido pudo apartar nuestro amor",Ranchera
"Me caí de la nube que andaba
Como a veinte mil metros de altura
Por poquito que pierdo la vida
Esa fue mi mejor aventura
Por la suerte caí entre los brazos
De una linda y hermosa criatura

Me tapó con su lindo vestido
Y corriendo a esconder me llevó
Me colmó todo el cuerpo de besos
Y abrazada conmigo lloró
Preguntaba que yo le dijera
Qué persona de allá me aventó
No le pude decir nada, nada
Sólamente pensé en la maldad
Me subí hasta la nube más alta
Y tirarme a matar de verdad
Y olvidar a una ingrata perjura
Que en mi cara me supo engañar

Me tapó con su lindo vestido
Y corriendo a esconder me llevó
Me colmó todo el cuerpo de besos
Y abrazada conmigo lloró
Preguntaba que yo le dijera
Qué persona de allá me aventó
No le pude decir nada nada
Sólamente pensé en la maldad
Me subí hasta la nube más alta
Y tirarme a matar de verdad
Y olvidar a una ingrata perjura
Que en mi cara me supo engañar",Ranchera
"Que bonitos ojos tienes
Debajo de esas dos cejas
Debajo de esas dos cejas
Que bonitos ojos tienes

Ellos me quieren mirar
Pero si tú no los dejas
Pero si tú no los dejas
Ni siquiera parpadear

Malagueña salerosa
Besar tus labios quisiera
Besar tus labios quisiera
Malagueña salerosa
Y decirte niña hermosa

Que eres linda y hechicera
Que eres linda y hechicera
Como el candor de una rosa

Si por pobre me desprecias
Yo te concedo razón
Yo te concedo razón
Si por pobre me desprecias

Yo no te ofrezco riquezas
Te ofrezco mi corazón
Te ofrezco mi corazón
A cambio de mi pobreza

Malagueña salerosa
Besar tus labios quisiera
Besar tus labios quisiera
Malagueña salerosa
Y decirte niña hermosa

Que eres linda y hechicera
Que eres linda y hechicera
Como el candor de una rosa
Y decirte niña hermosa",Ranchera
"Quisiera abrir lentamente mis venas
Mi sangre toda verterla a tus pies
Para poderte demostrar que más no puedo amar
Y entonces morir después

Y sin embargo tus ojos azules
Azul que tienen el cielo y el mar
Viven cerrados para mí sin ver que estoy aquí
Perdido en mi soledad

Sombras nada más acariciando mis manos
Sombras nada más en el temblor de mi voz
Pude ser feliz y estoy en vida muriendo
Y entre lágrimas viviendo
El pasaje más horrendo de este drama sin final
Sombras nada más entre tu vida y mi vida
Sombras nada más entre tu amor y mi amor

Qué breve fue tu presencia en mi hastío
Qué tibias fueron tus manos, tu voz
Como luciérnaga llegó tu luz y disipó
Las sombras de mi rincón

Y yo quedé como un duende temblando
Sin el azul de tus ojos de mar
Que se han cerrado para mí sin ver que estoy aquí
Perdido en mi soledad

Sombras nada más acariciando mis manos
Sombras nada más en el temblor de mi voz
Pude ser feliz y estoy en vida muriendo
Y entre lágrimas viviendo
El pasaje más horrendo de este drama sin final
Sombras nada más entre tu vida y mi vida
Sombras nada más entre tu amor y mi amor",Ranchera
"Quisiera abrir lentamente mis venas
Mi sangre toda verterla a tus pies
Para poderte demostrar que más no puedo amar
Y entonces morir después

Y sin embargo tus ojos azules
Azul que tienen el cielo y el mar
Viven cerrados para mí sin ver que estoy aquí
Perdido en mi soledad

Sombras nada más acariciando mis manos
Sombras nada más en el temblor de mi voz
Pude ser feliz y estoy en vida muriendo
Y entre lágrimas viviendo
El pasaje más horrendo de este drama sin final
Sombras nada más entre tu vida y mi vida
Sombras nada más entre tu amor y mi amor

Qué breve fue tu presencia en mi hastío
Qué tibias fueron tus manos, tu voz
Como luciérnaga llegó tu luz y disipó
Las sombras de mi rincón

Y yo quedé como un duende temblando
Sin el azul de tus ojos de mar
Que se han cerrado para mí sin ver que estoy aquí
Perdido en mi soledad

Sombras nada más acariciando mis manos
Sombras nada más en el temblor de mi voz
Pude ser feliz y estoy en vida muriendo
Y entre lágrimas viviendo
El pasaje más horrendo de este drama sin final
Sombras nada más entre tu vida y mi vida
Sombras nada más entre tu amor y mi amor",Ranchera
"Quiero ver otra vez
Tus ojitos en noche serena
Quiero oír otra vez
Tus palabras calmando mi pena
Quiero ser otra vez

El que inquieta la paz de tus sueños
Con la voz amorosa
De un cariño borracho de ensueño

Y quisiera, sobre todo
Un poquito de esperanza
Tú te has vuelto muy esquiva
Muy dada a la desconfianza

No hay razón, dulce bien
De que me trates como a un extraño
Siempre soy el que he sido
No me pagues con un desengaño
Mira, nena, me harías mucho daño",Ranchera
"No sé qué tienen tus ojos
No sé qué tiene tu boca
Que domina mis antojos
Y a mi sangre vuelve loca

No sé cómo fui a quererte
Ni cómo te fui adorando
Me siento morir mil veces
Cuando no te estoy mirando

De noche, cuando me acuesto
A Dios le pido olvidarte
Y al amanecer despierto
Tan solo para adorarte

Qué influencia tienen tus labios
Que cuando me besan tiemblo
Y hacen que me sienta esclavo
Y amo del universo

De noche, cuando me acuesto
A Dios le pido olvidarte
Y al amanecer despierto
Tan solo para adorarte

Qué influencia tienen tus labios
Que cuando me besan tiemblo
Y hacen que me sienta esclavo
Y amo del universo",Ranchera
"De mis ojos está brotando llanto
A mis años estoy enamorado
Tengo el pelo completamente blanco
Pero voy a sacar juventud de mi pasado

Y te voy a enseñar a querer
Porque tú no has querido
Ya verás lo que vas a aprender
Cuando vivas conmigo

De mis labios está brotando sangre
Mi derrota la tengo sepultada
Hoy me entrego en tus brazos como en nadie
Porque sé que mi amor sin tu amor no vale nada",Ranchera
"En tu pelo tengo yo el cielo
En tus brazos el calor del sol
En tus ojos tengo luz de luna
Y en tus lágrimas sabor de mar

En tu boca hay un panal de mieles
Y en tu aliento escucho ya tu voz
Por tus ojos y tu boca
Por tus brazos y tu pelo
Por tus lágrimas y voz me muero

Tú eres todo lo que anhelé
Y yo por eso me enamoré

Siento campanitas
Muy adentro del corazón

En tu pelo tengo yo el cielo
En tus brazos el calor del sol
En tus ojos tengo luz de luna
Y en tus lágrimas sabor de mar

En tu boca hay un panal de mieles
Y en tu aliento escucho ya tu voz
Por tus ojos y tu boca
Por tus brazos y tu pelo
Por tus lágrimas y voz me muero

Tú eres todo lo que anhelé
Y yo por eso me enamoré

Siento campanitas
Muy adentro del corazón

En tu boca hay un panal de mieles
Y en tu aliento escucho ya tu voz
Por tus ojos y tu boca
Por tus brazos y tu pelo
¡Por tus lágrimas y voz me muero!",Ranchera
"En tu pelo tengo yo el cielo
En tus brazos el calor del sol
En tus ojos tengo luz de luna
Y en tus lágrimas sabor de mar

En tu boca hay un panal de mieles
Y en tu aliento escucho ya tu voz
Por tus ojos y tu boca
Por tus brazos y tu pelo
Por tus lágrimas y voz me muero

Tú eres todo lo que anhelé
Y yo por eso me enamoré

Siento campanitas
Muy adentro del corazón

En tu pelo tengo yo el cielo
En tus brazos el calor del sol
En tus ojos tengo luz de luna
Y en tus lágrimas sabor de mar

En tu boca hay un panal de mieles
Y en tu aliento escucho ya tu voz
Por tus ojos y tu boca
Por tus brazos y tu pelo
Por tus lágrimas y voz me muero

Tú eres todo lo que anhelé
Y yo por eso me enamoré

Siento campanitas
Muy adentro del corazón

En tu boca hay un panal de mieles
Y en tu aliento escucho ya tu voz
Por tus ojos y tu boca
Por tus brazos y tu pelo
¡Por tus lágrimas y voz me muero!",Ranchera
