order_id,branch,driver_id,received_datetime,assigned_datetime,completed_datetime
ORD038216,Zona_T,ZON_D02,2026-02-21 20:36:49,2026-02-21 20:38:27,2026-02-21 21:02:58
ORD038217,Zona_T,ZON_D01,2026-02-21 20:37:52,2026-02-21 20:41:13,2026-02-21 21:16:50
ORD038218,Zona_T,ZON_D07,2026-02-21 20:42:46,2026-02-21 20:44:41,2026-02-21 21:11:35
ORD038219,Zona_T,ZON_D04,2026-02-21 20:43:37,2026-02-21 20:47:13,2026-02-21 21:11:12
ORD038220,Zona_T,ZON_D06,2026-02-21 20:43:55,2026-02-21 20:46:31,2026-02-21 21:21:09
ORD038221,Zona_T,ZON_D03,2026-02-21 20:51:19,2026-02-21 20:54:50,2026-02-21 21:28:38
ORD038222,Zona_T,ZON_D05,2026-02-21 20:52:12,2026-02-21 20:54:54,2026-02-21 21:22:05
ORD038223,Zona_T,ZON_D08,2026-02-21 21:00:10,2026-02-21 21:02:58,2026-02-21 21:52:12
ORD038224,Zona_T,ZON_D09,2026-02-21 21:08:25,2026-02-21 21:11:52,2026-02-21 21:44:15
ORD038225,Zona_T,ZON_D02,2026-02-21 21:12:59,2026-02-21 21:14:21,2026-02-21 21:50:34
ORD038226,Zona_T,ZON_D04,2026-02-21 21:35:06,2026-02-21 21:38:12,2026-02-21 22:03:58
ORD038227,Zona_T,ZON_D07,2026-02-21 21:43:10,2026-02-21 21:44:56,2026-02-21 22:15:12
ORD038228,Zona_T,ZON_D01,2026-02-21 21:43:38,2026-02-21 21:47:34,2026-02-21 22:20:32
ORD038229,Zona_T,ZON_D06,2026-02-21 21:49:02,2026-02-21 21:52:18,2026-02-21 22:16:57
ORD038230,Zona_T,ZON_D05,2026-02-21 21:53:50,2026-02-21 21:56:50,2026-02-21 22:18:32
ORD038231,Zona_T,ZON_D10,2026-02-22 11:04:09,2026-02-22 11:08:05,2026-02-22 11:32:39
ORD038232,Zona_T,ZON_D03,2026-02-22 11:07:49,2026-02-22 11:09:35,2026-02-22 11:48:00
ORD038233,Zona_T,ZON_D09,2026-02-22 11:09:10,2026-02-22 11:10:31,2026-02-22 11:34:02
ORD038234,Zona_T,ZON_D02,2026-02-22 11:15:30,2026-02-22 11:19:03,2026-02-22 11:35:51
ORD038235,Zona_T,ZON_D08,2026-02-22 11:19:55,2026-02-22 11:22:21,2026-02-22 11:47:30
ORD038236,Zona_T,ZON_D04,2026-02-22 11:23:30,2026-02-22 11:27:27,2026-02-22 11:59:37
ORD038237,Zona_T,ZON_D07,2026-02-22 11:37:38,2026-02-22 11:38:41,2026-02-22 12:27:03
ORD038238,Zona_T,ZON_D06,2026-02-22 11:47:30,2026-02-22 11:49:46,2026-02-22 12:13:40
ORD038239,Zona_T,ZON_D05,2026-02-22 11:49:58,2026-02-22 11:51:42,2026-02-22 12:26:47
ORD038240,Zona_T,ZON_D01,2026-02-22 11:51:12,2026-02-22 11:54:08,2026-02-22 12:22:06
ORD038241,Zona_T,ZON_D10,2026-02-22 11:55:51,2026-02-22 11:58:47,2026-02-22 12:30:02
ORD038242,Zona_T,ZON_D09,2026-02-22 12:05:31,2026-02-22 12:07:57,2026-02-22 12:35:09
ORD038243,Zona_T,ZON_D02,2026-02-22 12:06:02,2026-02-22 12:07:37,2026-02-22 12:38:01
ORD038244,Zona_T,ZON_D08,2026-02-22 12:12:39,2026-02-22 12:14:04,2026-02-22 12:40:11
ORD038245,Zona_T,ZON_D03,2026-02-22 12:12:40,2026-02-22 12:14:44,2026-02-22 12:48:09
ORD038246,Zona_T,ZON_D04,2026-02-22 12:15:52,2026-02-22 12:17:02,2026-02-22 12:44:08
ORD038247,Zona_T,ZON_D06,2026-02-22 12:27:25,2026-02-22 12:31:16,2026-02-22 12:57:55
ORD038248,Zona_T,ZON_D01,2026-02-22 12:28:42,2026-02-22 12:32:05,2026-02-22 12:56:30
ORD038249,Zona_T,ZON_D05,2026-02-22 12:38:17,2026-02-22 12:41:50,2026-02-22 13:05:17
ORD038250,Zona_T,ZON_D07,2026-02-22 12:40:06,2026-02-22 12:44:03,2026-02-22 13:12:31
ORD038251,Zona_T,ZON_D10,2026-02-22 12:40:41,2026-02-22 12:44:36,2026-02-22 13:05:05
ORD038252,Zona_T,ZON_D09,2026-02-22 12:46:37,2026-02-22 12:50:37,2026-02-22 13:23:15
ORD038253,Zona_T,ZON_D02,2026-02-22 12:48:54,2026-02-22 12:52:04,2026-02-22 13:16:47
ORD038254,Zona_T,ZON_D08,2026-02-22 13:01:52,2026-02-22 13:05:38,2026-02-22 13:33:10
ORD038255,Zona_T,ZON_D04,2026-02-22 13:03:47,2026-02-22 13:07:47,2026-02-22 13:38:47
ORD038256,Zona_T,ZON_D03,2026-02-22 13:15:06,2026-02-22 13:18:21,2026-02-22 14:02:25
ORD038257,Zona_T,ZON_D01,2026-02-22 13:16:13,2026-02-22 13:19:38,2026-02-22 13:45:28
ORD038258,Zona_T,ZON_D06,2026-02-22 13:16:25,2026-02-22 13:18:39,2026-02-22 13:36:52
ORD038259,Zona_T,ZON_D10,2026-02-22 13:19:25,2026-02-22 13:20:37,2026-02-22 13:52:52
ORD038260,Zona_T,ZON_D05,2026-02-22 13:19:54,2026-02-22 13:21:33,2026-02-22 13:40:37
ORD038261,Zona_T,ZON_D07,2026-02-22 13:22:17,2026-02-22 13:25:24,2026-02-22 13:43:45
ORD038262,Zona_T,ZON_D02,2026-02-22 13:22:48,2026-02-22 13:26:11,2026-02-22 13:44:53
ORD038263,Zona_T,ZON_D09,2026-02-22 13:27:25,2026-02-22 13:29:59,2026-02-22 14:03:33
ORD038264,Zona_T,ZON_D08,2026-02-22 13:30:57,2026-02-22 13:34:02,2026-02-22 13:55:43
ORD038265,Zona_T,ZON_D06,2026-02-22 13:33:52,2026-02-22 13:38:12,2026-02-22 13:58:44
ORD038266,Zona_T,ZON_D04,2026-02-22 13:35:58,2026-02-22 13:40:24,2026-02-22 14:20:47
ORD038267,Zona_T,ZON_D05,2026-02-22 13:41:03,2026-02-22 13:44:24,2026-02-22 14:11:33
ORD038268,Zona_T,ZON_D07,2026-02-22 13:49:05,2026-02-22 13:52:23,2026-02-22 14:20:38
ORD038269,Zona_T,ZON_D02,2026-02-22 13:53:16,2026-02-22 13:56:09,2026-02-22 14:25:40
ORD038270,Zona_T,ZON_D01,2026-02-22 13:54:57,2026-02-22 13:57:14,2026-02-22 14:27:32
ORD038271,Zona_T,ZON_D10,2026-02-22 13:55:03,2026-02-22 13:58:01,2026-02-22 14:21:27
ORD038272,Zona_T,ZON_D08,2026-02-22 14:01:33,2026-02-22 14:04:01,2026-02-22 14:32:32
ORD038273,Zona_T,ZON_D06,2026-02-22 14:04:33,2026-02-22 14:07:24,2026-02-22 14:39:35
ORD038274,Zona_T,ZON_D03,2026-02-22 14:12:24,2026-02-22 14:15:57,2026-02-22 14:50:00
ORD038275,Zona_T,ZON_D09,2026-02-22 14:16:35,2026-02-22 14:18:56,2026-02-22 14:39:00
ORD038276,Zona_T,ZON_D05,2026-02-22 14:17:14,2026-02-22 14:19:47,2026-02-22 14:54:28
ORD038277,Zona_T,ZON_D07,2026-02-22 14:25:45,2026-02-22 14:28:38,2026-02-22 15:07:43
ORD038278,Zona_T,ZON_D04,2026-02-22 14:28:11,2026-02-22 14:29:44,2026-02-22 15:03:08
ORD038279,Zona_T,ZON_D10,2026-02-22 14:28:54,2026-02-22 14:31:54,2026-02-22 15:02:58
ORD038280,Zona_T,ZON_D02,2026-02-22 14:32:05,2026-02-22 14:34:32,2026-02-22 15:06:00
ORD038281,Zona_T,ZON_D01,2026-02-22 14:35:09,2026-02-22 14:37:47,2026-02-22 15:03:35
ORD038282,Zona_T,ZON_D08,2026-02-22 14:44:33,2026-02-22 14:47:14,2026-02-22 15:11:59
ORD038283,Zona_T,ZON_D09,2026-02-22 14:48:09,2026-02-22 14:52:04,2026-02-22 15:28:57
ORD038284,Zona_T,ZON_D06,2026-02-22 14:52:25,2026-02-22 14:54:54,2026-02-22 15:21:04
ORD038285,Zona_T,ZON_D03,2026-02-22 14:59:58,2026-02-22 15:03:16,2026-02-22 15:33:36
ORD038286,Zona_T,ZON_D05,2026-02-22 15:04:46,2026-02-22 15:05:58,2026-02-22 15:31:09
ORD038287,Zona_T,ZON_D10,2026-02-22 15:06:22,2026-02-22 15:08:38,2026-02-22 15:47:27
ORD038288,Zona_T,ZON_D04,2026-02-22 15:06:28,2026-02-22 15:09:54,2026-02-22 15:42:22
ORD038289,Zona_T,ZON_D01,2026-02-22 15:30:49,2026-02-22 15:33:40,2026-02-22 15:57:54
ORD038290,Zona_T,ZON_D02,2026-02-22 15:30:53,2026-02-22 15:34:05,2026-02-22 15:55:07
ORD038291,Zona_T,ZON_D07,2026-02-22 15:31:09,2026-02-22 15:33:42,2026-02-22 16:10:30
ORD038292,Zona_T,ZON_D08,2026-02-22 15:36:31,2026-02-22 15:38:46,2026-02-22 16:22:45
ORD038293,Zona_T,ZON_D06,2026-02-22 15:56:46,2026-02-22 16:00:25,2026-02-22 16:25:56
ORD038294,Zona_T,ZON_D09,2026-02-22 16:04:44,2026-02-22 16:06:46,2026-02-22 16:31:05
ORD038295,Zona_T,ZON_D05,2026-02-22 16:58:06,2026-02-22 16:59:15,2026-02-22 17:33:00
ORD038296,Zona_T,ZON_D03,2026-02-22 17:00:21,2026-02-22 17:01:45,2026-02-22 17:41:21
ORD038297,Zona_T,ZON_D04,2026-02-22 17:10:25,2026-02-22 17:12:25,2026-02-22 17:49:34
ORD038298,Zona_T,ZON_D10,2026-02-22 17:18:11,2026-02-22 17:22:04,2026-02-22 17:48:57
ORD038299,Zona_T,ZON_D02,2026-02-22 17:19:47,2026-02-22 17:23:04,2026-02-22 18:18:18
ORD038300,Zona_T,ZON_D01,2026-02-22 17:27:48,2026-02-22 17:29:47,2026-02-22 18:02:13
ORD038301,Zona_T,ZON_D07,2026-02-22 17:31:26,2026-02-22 17:33:57,2026-02-22 18:13:56
ORD038302,Zona_T,ZON_D08,2026-02-22 17:41:03,2026-02-22 17:42:40,2026-02-22 18:02:37
ORD038303,Zona_T,ZON_D06,2026-02-22 17:49:21,2026-02-22 17:50:35,2026-02-22 18:12:50
ORD038304,Zona_T,ZON_D09,2026-02-22 17:56:10,2026-02-22 17:59:43,2026-02-22 18:30:27
ORD038305,Zona_T,ZON_D05,2026-02-22 18:20:38,2026-02-22 18:24:07,2026-02-22 18:46:12
ORD038306,Zona_T,ZON_D03,2026-02-22 18:23:58,2026-02-22 18:25:40,2026-02-22 19:02:51
ORD038307,Zona_T,ZON_D10,2026-02-22 18:24:52,2026-02-22 18:26:29,2026-02-22 18:58:44
ORD038308,Zona_T,ZON_D04,2026-02-22 18:35:07,2026-02-22 18:37:13,2026-02-22 19:01:22
ORD038309,Zona_T,ZON_D01,2026-02-22 18:38:11,2026-02-22 18:41:40,2026-02-22 19:07:44
ORD038310,Zona_T,ZON_D08,2026-02-22 18:43:29,2026-02-22 18:45:57,2026-02-22 19:15:41
ORD038311,Zona_T,ZON_D06,2026-02-22 18:47:44,2026-02-22 18:51:32,2026-02-22 19:12:21
ORD038312,Zona_T,ZON_D07,2026-02-22 18:53:09,2026-02-22 18:56:25,2026-02-22 19:25:20
ORD038313,Zona_T,ZON_D02,2026-02-22 18:54:01,2026-02-22 18:57:05,2026-02-22 19:33:43
ORD038314,Zona_T,ZON_D09,2026-02-22 19:03:23,2026-02-22 19:04:24,2026-02-22 19:37:17
ORD038315,Zona_T,ZON_D05,2026-02-22 19:08:36,2026-02-22 19:12:12,2026-02-22 19:40:37
ORD038316,Zona_T,ZON_D10,2026-02-22 19:12:44,2026-02-22 19:14:49,2026-02-22 19:45:04
ORD038317,Zona_T,ZON_D04,2026-02-22 19:15:38,2026-02-22 19:18:05,2026-02-22 19:46:51
ORD038318,Zona_T,ZON_D03,2026-02-22 19:30:54,2026-02-22 19:34:34,2026-02-22 19:52:06
ORD038319,Zona_T,ZON_D01,2026-02-22 19:35:35,2026-02-22 19:37:20,2026-02-22 20:12:34
ORD038320,Zona_T,ZON_D06,2026-02-22 19:39:43,2026-02-22 19:41:05,2026-02-22 20:14:34
ORD038321,Zona_T,ZON_D08,2026-02-22 19:44:55,2026-02-22 19:48:39,2026-02-22 20:16:59
ORD038322,Zona_T,ZON_D07,2026-02-22 19:45:27,2026-02-22 19:48:40,2026-02-22 20:26:50
ORD038323,Zona_T,ZON_D02,2026-02-22 19:49:00,2026-02-22 19:50:33,2026-02-22 20:26:05
ORD038324,Zona_T,ZON_D09,2026-02-22 19:56:46,2026-02-22 19:59:34,2026-02-22 20:29:55
ORD038325,Zona_T,ZON_D05,2026-02-22 19:56:57,2026-02-22 19:58:39,2026-02-22 20:33:19
ORD038326,Zona_T,ZON_D10,2026-02-22 20:10:21,2026-02-22 20:13:04,2026-02-22 20:35:48
ORD038327,Zona_T,ZON_D04,2026-02-22 20:14:32,2026-02-22 20:17:55,2026-02-22 20:52:55
ORD038328,Zona_T,ZON_D03,2026-02-22 20:16:30,2026-02-22 20:20:22,2026-02-22 20:41:52
ORD038329,Zona_T,ZON_D01,2026-02-22 20:19:58,2026-02-22 20:23:09,2026-02-22 20:49:06
ORD038330,Zona_T,ZON_D06,2026-02-22 20:20:44,2026-02-22 20:21:53,2026-02-22 20:42:15
ORD038331,Zona_T,ZON_D08,2026-02-22 20:20:47,2026-02-22 20:24:45,2026-02-22 20:43:31
ORD038332,Zona_T,ZON_D02,2026-02-22 20:25:30,2026-02-22 20:26:55,2026-02-22 20:54:50
ORD038333,Zona_T,ZON_D07,2026-02-22 20:26:54,2026-02-22 20:28:07,2026-02-22 21:05:09
ORD038334,Zona_T,ZON_D09,2026-02-22 20:28:21,2026-02-22 20:31:44,2026-02-22 20:56:47
ORD038335,Zona_T,ZON_D05,2026-02-22 20:29:58,2026-02-22 20:33:51,2026-02-22 20:49:35
ORD038336,Zona_T,ZON_D10,2026-02-22 20:35:59,2026-02-22 20:37:43,2026-02-22 20:57:42
ORD038337,Zona_T,ZON_D03,2026-02-22 20:40:57,2026-02-22 20:43:48,2026-02-22 21:14:15
ORD038338,Zona_T,ZON_D06,2026-02-22 20:41:05,2026-02-22 20:43:13,2026-02-22 21:23:44
ORD038339,Zona_T,ZON_D08,2026-02-22 20:53:05,2026-02-22 20:55:24,2026-02-22 21:36:48
ORD038340,Zona_T,ZON_D01,2026-02-22 20:56:19,2026-02-22 20:57:50,2026-02-22 21:32:47
ORD038341,Zona_T,ZON_D05,2026-02-22 20:57:16,2026-02-22 21:01:01,2026-02-22 21:35:43
ORD038342,Zona_T,ZON_D04,2026-02-22 20:59:27,2026-02-22 21:01:07,2026-02-22 21:29:49
ORD038343,Zona_T,ZON_D02,2026-02-22 21:06:09,2026-02-22 21:09:24,2026-02-22 21:35:10
ORD038344,Zona_T,ZON_D09,2026-02-22 21:09:56,2026-02-22 21:11:41,2026-02-22 21:33:36
ORD038345,Zona_T,ZON_D10,2026-02-22 21:19:25,2026-02-22 21:23:11,2026-02-22 21:41:00
ORD038346,Zona_T,ZON_D07,2026-02-22 21:21:51,2026-02-22 21:23:42,2026-02-22 21:57:22
ORD038347,Zona_T,ZON_D03,2026-02-22 21:28:25,2026-02-22 21:30:11,2026-02-22 22:08:16
ORD038348,Zona_T,ZON_D06,2026-02-22 21:31:00,2026-02-22 21:32:52,2026-02-22 22:00:27
ORD038349,Zona_T,ZON_D04,2026-02-22 21:37:32,2026-02-22 21:38:51,2026-02-22 22:17:18
ORD038350,Zona_T,ZON_D01,2026-02-22 21:38:31,2026-02-22 21:40:44,2026-02-22 22:01:09
ORD038351,Zona_T,ZON_D09,2026-02-22 21:39:43,2026-02-22 21:41:25,2026-02-22 22:08:44
ORD038352,Zona_T,ZON_D02,2026-02-22 21:47:21,2026-02-22 21:50:17,2026-02-22 22:12:25
ORD038353,Zona_T,ZON_D05,2026-02-22 21:54:34,2026-02-22 21:56:08,2026-02-22 22:29:36
ORD038354,Zona_T,ZON_D08,2026-02-23 11:05:14,2026-02-23 11:07:35,2026-02-23 11:33:23
ORD038355,Zona_T,ZON_D10,2026-02-23 11:13:01,2026-02-23 11:15:40,2026-02-23 11:43:36
ORD038356,Zona_T,ZON_D07,2026-02-23 11:21:45,2026-02-23 11:25:41,2026-02-23 11:53:15
ORD038357,Zona_T,ZON_D06,2026-02-23 11:28:55,2026-02-23 11:30:57,2026-02-23 12:07:13
ORD038358,Zona_T,ZON_D01,2026-02-23 11:45:58,2026-02-23 11:47:09,2026-02-23 12:03:52
ORD038359,Zona_T,ZON_D03,2026-02-23 11:50:35,2026-02-23 11:54:08,2026-02-23 12:16:37
ORD038360,Zona_T,ZON_D09,2026-02-23 11:52:08,2026-02-23 11:54:25,2026-02-23 12:21:51
ORD038361,Zona_T,ZON_D02,2026-02-23 11:56:49,2026-02-23 11:59:55,2026-02-23 12:27:29
ORD038362,Zona_T,ZON_D04,2026-02-23 12:00:22,2026-02-23 12:02:44,2026-02-23 12:36:43
ORD038363,Zona_T,ZON_D05,2026-02-23 12:18:26,2026-02-23 12:21:56,2026-02-23 12:55:10
ORD038364,Zona_T,ZON_D08,2026-02-23 12:21:38,2026-02-23 12:22:41,2026-02-23 12:51:32
ORD038365,Zona_T,ZON_D10,2026-02-23 12:24:27,2026-02-23 12:26:21,2026-02-23 12:55:38
ORD038366,Zona_T,ZON_D07,2026-02-23 12:37:29,2026-02-23 12:39:32,2026-02-23 13:11:38
ORD038367,Zona_T,ZON_D01,2026-02-23 12:38:48,2026-02-23 12:41:01,2026-02-23 13:37:14
ORD038368,Zona_T,ZON_D06,2026-02-23 12:39:31,2026-02-23 12:40:51,2026-02-23 13:05:33
ORD038369,Zona_T,ZON_D03,2026-02-23 12:43:39,2026-02-23 12:46:17,2026-02-23 13:13:24
ORD038370,Zona_T,ZON_D09,2026-02-23 12:51:00,2026-02-23 12:54:34,2026-02-23 13:23:52
ORD038371,Zona_T,ZON_D02,2026-02-23 12:51:38,2026-02-23 12:54:46,2026-02-23 13:17:13
ORD038372,Zona_T,ZON_D04,2026-02-23 12:56:52,2026-02-23 13:00:51,2026-02-23 13:20:24
ORD038373,Zona_T,ZON_D08,2026-02-23 12:59:57,2026-02-23 13:02:32,2026-02-23 13:19:52
ORD038374,Zona_T,ZON_D05,2026-02-23 13:00:22,2026-02-23 13:01:43,2026-02-23 13:33:51
ORD038375,Zona_T,ZON_D10,2026-02-23 13:01:20,2026-02-23 13:05:04,2026-02-23 13:37:17
ORD038376,Zona_T,ZON_D06,2026-02-23 13:10:54,2026-02-23 13:14:06,2026-02-23 13:51:13
ORD038377,Zona_T,ZON_D07,2026-02-23 13:17:57,2026-02-23 13:21:48,2026-02-23 13:44:44
ORD038378,Zona_T,ZON_D03,2026-02-23 13:42:03,2026-02-23 13:45:46,2026-02-23 14:03:42
ORD038379,Zona_T,ZON_D02,2026-02-23 13:43:16,2026-02-23 13:45:43,2026-02-23 14:17:23
ORD038380,Zona_T,ZON_D08,2026-02-23 13:43:45,2026-02-23 13:46:22,2026-02-23 14:15:48
ORD038381,Zona_T,ZON_D04,2026-02-23 13:45:22,2026-02-23 13:49:14,2026-02-23 14:25:55
ORD038382,Zona_T,ZON_D09,2026-02-23 13:53:33,2026-02-23 13:57:31,2026-02-23 14:36:30
ORD038383,Zona_T,ZON_D05,2026-02-23 13:54:25,2026-02-23 13:55:59,2026-02-23 14:23:51
ORD038384,Zona_T,ZON_D01,2026-02-23 13:54:46,2026-02-23 13:58:24,2026-02-23 14:20:13
ORD038385,Zona_T,ZON_D10,2026-02-23 13:57:53,2026-02-23 14:01:40,2026-02-23 14:32:56
ORD038386,Zona_T,ZON_D07,2026-02-23 13:59:10,2026-02-23 14:02:48,2026-02-23 14:39:19
ORD038387,Zona_T,ZON_D06,2026-02-23 14:00:22,2026-02-23 14:04:05,2026-02-23 14:26:22
ORD038388,Zona_T,ZON_D03,2026-02-23 14:00:53,2026-02-23 14:04:16,2026-02-23 14:27:47
ORD038389,Zona_T,ZON_D08,2026-02-23 14:05:40,2026-02-23 14:17:01,2026-02-23 15:10:31
ORD038390,Zona_T,ZON_D02,2026-02-23 14:09:19,2026-02-23 14:19:05,2026-02-23 14:48:45
ORD038391,Zona_T,ZON_D01,2026-02-23 14:10:28,2026-02-23 14:20:53,2026-02-23 14:48:10
ORD038392,Zona_T,ZON_D05,2026-02-23 14:18:19,2026-02-23 14:24:27,2026-02-23 14:46:40
ORD038393,Zona_T,ZON_D04,2026-02-23 14:29:19,2026-02-23 14:32:34,2026-02-23 15:03:28
ORD038394,Zona_T,ZON_D06,2026-02-23 14:31:33,2026-02-23 14:34:25,2026-02-23 15:02:26
ORD038395,Zona_T,ZON_D03,2026-02-23 14:40:11,2026-02-23 14:41:26,2026-02-23 15:02:25
ORD038396,Zona_T,ZON_D10,2026-02-23 14:49:58,2026-02-23 14:53:06,2026-02-23 15:26:18
ORD038397,Zona_T,ZON_D09,2026-02-23 14:50:24,2026-02-23 14:52:13,2026-02-23 15:15:59
ORD038398,Zona_T,ZON_D07,2026-02-23 14:50:25,2026-02-23 14:54:05,2026-02-23 15:29:28
ORD038399,Zona_T,ZON_D05,2026-02-23 14:51:14,2026-02-23 14:53:59,2026-02-23 15:19:27
ORD038400,Zona_T,ZON_D01,2026-02-23 15:01:37,2026-02-23 15:05:22,2026-02-23 15:24:59
ORD038401,Zona_T,ZON_D02,2026-02-23 15:22:41,2026-02-23 15:25:50,2026-02-23 15:57:36
ORD038402,Zona_T,ZON_D03,2026-02-23 15:41:14,2026-02-23 15:44:34,2026-02-23 16:05:11
ORD038403,Zona_T,ZON_D06,2026-02-23 15:45:32,2026-02-23 15:48:33,2026-02-23 16:20:55
ORD038404,Zona_T,ZON_D04,2026-02-23 15:50:12,2026-02-23 15:53:48,2026-02-23 16:33:47
ORD038405,Zona_T,ZON_D08,2026-02-23 16:04:14,2026-02-23 16:05:20,2026-02-23 16:24:02
ORD038406,Zona_T,ZON_D09,2026-02-23 16:12:50,2026-02-23 16:14:50,2026-02-23 16:53:00
ORD038407,Zona_T,ZON_D05,2026-02-23 16:15:06,2026-02-23 16:16:37,2026-02-23 16:56:16
ORD038408,Zona_T,ZON_D01,2026-02-23 16:16:37,2026-02-23 16:19:49,2026-02-23 16:44:17
ORD038409,Zona_T,ZON_D10,2026-02-23 16:36:40,2026-02-23 16:40:01,2026-02-23 17:04:36
ORD038410,Zona_T,ZON_D07,2026-02-23 16:39:06,2026-02-23 16:42:13,2026-02-23 17:10:53
ORD038411,Zona_T,ZON_D02,2026-02-23 16:40:07,2026-02-23 16:43:29,2026-02-23 17:14:04
ORD038412,Zona_T,ZON_D03,2026-02-23 16:47:20,2026-02-23 16:50:37,2026-02-23 17:20:19
ORD038413,Zona_T,ZON_D06,2026-02-23 16:52:51,2026-02-23 16:55:07,2026-02-23 17:42:13
ORD038414,Zona_T,ZON_D08,2026-02-23 16:53:19,2026-02-23 16:54:25,2026-02-23 17:15:32
ORD038415,Zona_T,ZON_D04,2026-02-23 17:00:15,2026-02-23 17:01:33,2026-02-23 17:36:12
ORD038416,Zona_T,ZON_D01,2026-02-23 17:00:19,2026-02-23 17:02:23,2026-02-23 17:20:51
ORD038417,Zona_T,ZON_D09,2026-02-23 17:22:14,2026-02-23 17:25:52,2026-02-23 18:00:15
ORD038418,Zona_T,ZON_D05,2026-02-23 17:34:40,2026-02-23 17:37:03,2026-02-23 18:19:00
ORD038419,Zona_T,ZON_D10,2026-02-23 17:58:11,2026-02-23 17:59:42,2026-02-23 18:35:34
ORD038420,Zona_T,ZON_D07,2026-02-23 18:02:22,2026-02-23 18:04:10,2026-02-23 18:41:21
ORD038421,Zona_T,ZON_D02,2026-02-23 18:09:00,2026-02-23 18:12:53,2026-02-23 18:39:19
ORD038422,Zona_T,ZON_D08,2026-02-23 18:15:18,2026-02-23 18:19:04,2026-02-23 18:42:38
ORD038423,Zona_T,ZON_D03,2026-02-23 18:15:42,2026-02-23 18:18:53,2026-02-23 18:40:59
ORD038424,Zona_T,ZON_D01,2026-02-23 18:17:59,2026-02-23 18:21:51,2026-02-23 18:50:47
ORD038425,Zona_T,ZON_D04,2026-02-23 18:27:26,2026-02-23 18:30:41,2026-02-23 18:53:02
ORD038426,Zona_T,ZON_D06,2026-02-23 18:35:12,2026-02-23 18:36:54,2026-02-23 19:09:52
ORD038427,Zona_T,ZON_D09,2026-02-23 18:53:05,2026-02-23 18:56:34,2026-02-23 19:34:49
ORD038428,Zona_T,ZON_D05,2026-02-23 18:53:19,2026-02-23 18:55:21,2026-02-23 19:25:11
ORD038429,Zona_T,ZON_D10,2026-02-23 19:00:04,2026-02-23 19:01:42,2026-02-23 19:42:57
ORD038430,Zona_T,ZON_D02,2026-02-23 19:12:38,2026-02-23 19:16:34,2026-02-23 19:45:28
ORD038431,Zona_T,ZON_D03,2026-02-23 19:12:51,2026-02-23 19:14:16,2026-02-23 19:39:48
ORD038432,Zona_T,ZON_D07,2026-02-23 19:14:09,2026-02-23 19:16:54,2026-02-23 19:42:38
ORD038433,Zona_T,ZON_D08,2026-02-23 19:26:31,2026-02-23 19:29:58,2026-02-23 20:05:39
ORD038434,Zona_T,ZON_D01,2026-02-23 19:33:49,2026-02-23 19:37:27,2026-02-23 20:12:43
ORD038435,Zona_T,ZON_D04,2026-02-23 19:37:11,2026-02-23 19:40:02,2026-02-23 20:06:26
ORD038436,Zona_T,ZON_D06,2026-02-23 19:37:12,2026-02-23 19:40:48,2026-02-23 20:30:18
ORD038437,Zona_T,ZON_D05,2026-02-23 19:38:23,2026-02-23 19:42:19,2026-02-23 20:17:50
ORD038438,Zona_T,ZON_D09,2026-02-23 19:41:15,2026-02-23 19:44:55,2026-02-23 20:32:27
ORD038439,Zona_T,ZON_D03,2026-02-23 19:42:13,2026-02-23 19:46:08,2026-02-23 20:26:27
ORD038440,Zona_T,ZON_D07,2026-02-23 19:42:22,2026-02-23 19:43:10,2026-02-23 20:05:49
ORD038441,Zona_T,ZON_D10,2026-02-23 19:42:25,2026-02-23 19:44:12,2026-02-23 20:09:44
ORD038442,Zona_T,ZON_D02,2026-02-23 19:46:31,2026-02-23 19:49:49,2026-02-23 20:37:42
ORD038443,Zona_T,ZON_D08,2026-02-23 19:51:10,2026-02-23 20:06:38,2026-02-23 20:35:34
ORD038444,Zona_T,ZON_D07,2026-02-23 19:55:17,2026-02-23 20:06:48,2026-02-23 20:29:24
ORD038445,Zona_T,ZON_D04,2026-02-23 19:56:26,2026-02-23 20:07:23,2026-02-23 20:38:20
ORD038446,Zona_T,ZON_D10,2026-02-23 20:04:12,2026-02-23 20:10:25,2026-02-23 20:38:33
ORD038447,Zona_T,ZON_D01,2026-02-23 20:04:50,2026-02-23 20:13:58,2026-02-23 20:37:49
ORD038448,Zona_T,ZON_D05,2026-02-23 20:06:20,2026-02-23 20:19:13,2026-02-23 20:36:14
ORD038449,Zona_T,ZON_D03,2026-02-23 20:11:20,2026-02-23 20:27:03,2026-02-23 21:11:51
ORD038450,Zona_T,ZON_D07,2026-02-23 20:19:46,2026-02-23 20:30:45,2026-02-23 21:05:20
ORD038451,Zona_T,ZON_D06,2026-02-23 20:30:08,2026-02-23 20:31:29,2026-02-23 20:52:02
ORD038452,Zona_T,ZON_D09,2026-02-23 20:37:52,2026-02-23 20:41:23,2026-02-23 21:07:50
ORD038453,Zona_T,ZON_D08,2026-02-23 20:48:15,2026-02-23 20:50:06,2026-02-23 21:25:54
ORD038454,Zona_T,ZON_D05,2026-02-23 20:49:39,2026-02-23 20:52:45,2026-02-23 21:25:20
ORD038455,Zona_T,ZON_D02,2026-02-23 20:50:41,2026-02-23 20:54:35,2026-02-23 21:14:10
