Ganancia bruta,Ganancia (pérdida),Ingresos de actividades ordinarias,Costo de ventas,Patrimonio total,Total pasivos,Total de activos,Sector,Ganancias acumuladas,Otros pasivos financieros corrientes,Pasivos corrientes totales,Costos financieros,Otros activos no financieros corrientes,Activos corrientes totales
1465482.3333333333,-97856.66666666667,10685326.333333334,9219844.0,2177332.0,1726895.3333333333,3904227.3333333335,G,-96110.66666666667,1114685.0,1675268.6666666667,196062.0,17603.0,3897893.3333333335
47700.0,110788.66666666667,47700.0,0.0,7215221.333333333,1828032.6666666667,9043254.0,K,3767272.0,25716.5,1113191.3333333333,2103.5,0.0,1174033.3333333333
1369297.3333333333,230430.0,3194564.0,1825266.6666666667,9368683.666666666,4800866.333333333,14169550.0,F,4870908.333333333,2139022.5,2515902.5,918.0,679926.0,14150334.666666666
22309437.0,4481292.333333333,50145714.666666664,27836277.666666668,27487347.0,38147111.333333336,65634458.333333336,C,24260751.0,41009.0,22950520.666666668,5539574.0,0.0,41020855.0
15418748.666666666,1144353.3333333333,41464371.666666664,26045623.0,9750431.666666666,31096475.0,40846906.666666664,G,4382431.666666667,15357110.666666666,24632645.333333332,3491068.3333333335,98853.0,33489515.333333332
1720595.6666666667,512452.3333333333,7435668.666666667,5715073.0,2248902.6666666665,3435104.6666666665,5684007.333333333,C,2136402.6666666665,2027.0,1359837.3333333333,40996.666666666664,781671.0,5251164.666666667
1697743.6666666667,303735.3333333333,1697743.6666666667,0.0,3280892.0,243460.33333333334,3524352.3333333335,L,1401344.0,56948.0,233292.66666666666,71336.66666666667,12979.5,592932.0
6187364.0,-982045.3333333334,9118220.333333334,2930856.3333333335,31915510.333333332,11618414.333333334,43533924.666666664,G,19995982.0,1072939.0,4914361.333333333,1308648.6666666667,6183.5,8273215.666666667
13472349.0,1635098.3333333333,38540784.333333336,25068435.333333332,8533596.666666666,19212045.0,27745641.666666668,G,2364435.3333333335,5319730.666666667,13831370.666666666,848611.6666666666,0.0,26473140.666666668
3382478.0,60818.666666666664,8177424.0,4794946.0,4452339.333333333,3029976.0,7482315.333333333,G,4051581.6666666665,1936180.0,2913151.0,418209.6666666667,9698.0,6402163.0
7111959.333333333,384533.0,21121301.0,14009341.666666666,2238261.3333333335,3157133.6666666665,5395395.0,R,303625.6666666667,386860.0,2781321.3333333335,132330.33333333334,69774.0,3977108.0
3828803.0,-11247074.0,17946178.0,14117375.0,-12569103.0,28718733.0,16149630.0,N,-22477821.0,1933654.0,17104516.0,937578.0,2828582.0,9546869.0
1121117.6666666667,1008017.6666666666,1121117.6666666667,0.0,4623961.333333333,1091585.3333333333,5715546.666666667,L,1008017.6666666666,602797.5,1091585.3333333333,71622.5,3857748.0,2543959.0
2800769.3333333335,110861.66666666667,6809505.333333333,4008736.0,1849476.6666666667,1775819.3333333333,3625296.0,C,228291.33333333334,62625.666666666664,1374570.6666666667,313232.0,115478.0,2372406.3333333335
-185597.66666666666,-1341204.0,5540911.333333333,5726509.0,9806283.666666666,5659959.0,15466242.666666666,B,9139655.333333334,589157.3333333334,5561613.666666667,208529.0,604485.0,9485702.666666666
9820128.666666666,49374.333333333336,31195019.333333332,21374890.666666668,12110429.333333334,27434447.666666668,39544877.0,C,-568512.3333333334,3913939.6666666665,11568301.0,2288481.3333333335,948.0,15063560.333333334
347684.6666666667,-28245.0,360397.3333333333,12712.666666666666,5853126.0,483906.6666666667,6337032.666666667,L,3635741.0,24377.666666666668,109603.33333333333,6201.0,0.0,1728189.6666666667
1153530.6666666667,-3541606.6666666665,9465635.0,8312104.333333333,12905698.0,18618741.333333332,31524439.333333332,C,-34633241.666666664,467701.6666666667,16254098.333333334,5077573.666666667,0.0,8880168.666666666
1273411.6666666667,-270914.3333333333,5145213.333333333,3871801.6666666665,2095910.6666666667,3497021.3333333335,5592932.0,C,1859673.6666666667,133323.33333333334,3001171.3333333335,68001.66666666667,188529.5,3840990.0
12344464.666666666,4321338.333333333,19751788.0,7407323.333333333,4680699.666666667,30271007.333333332,34951707.0,H,4321338.0,0.0,29408302.666666668,6311.333333333333,167988.66666666666,34867713.0
1757588.6666666667,-283012.0,16401829.333333334,14644240.666666666,2697121.3333333335,8362684.666666667,11059806.0,G,1437483.6666666667,833886.6666666666,7294379.666666667,486899.5,34195.333333333336,6134798.666666667
4197962.333333333,423061.0,32046850.333333332,27848888.0,13090501.666666666,4016353.6666666665,17106855.333333332,G,3095627.0,0.0,1819792.6666666667,349730.3333333333,20425.333333333332,16481357.333333334
108167.0,-1092337.0,108167.0,0.0,20120599.0,4043190.6666666665,24163789.666666668,L,14039567.0,0.0,223311.66666666666,23153.666666666668,1077176.5,2056188.3333333333
2902315.0,176339.66666666666,17599389.333333332,14697074.333333334,3028694.3333333335,8589883.0,11618577.333333334,G,2404361.3333333335,419393.0,6463554.333333333,382151.5,161616.0,11389499.333333334
4891312.0,743846.0,11719496.666666666,6828184.666666667,2902961.6666666665,9588526.0,12491487.666666666,Q,1896677.0,44721.333333333336,2097714.6666666665,182600.33333333334,887245.3333333334,9789558.333333334
1626555.6666666667,587753.6666666666,7756266.0,6129710.333333333,2790194.0,1180598.0,3970792.0,F,723227.3333333334,19374.0,1040113.6666666666,38941.666666666664,191452.0,2680536.0
269821.0,86935.0,1998975.0,1729154.0,7559470.666666667,6739778.666666667,14299249.333333334,F,608273.3333333334,1158110.0,4530173.0,30966.666666666668,0.0,9362435.333333334
1377411.3333333333,197958.66666666666,8730360.666666666,7352949.333333333,250944.0,2460133.6666666665,2711077.6666666665,M,210772.0,1051013.0,2460133.6666666665,0.0,0.0,2689268.6666666665
2852368.0,42594.0,12607189.0,9754821.0,2436701.0,10982315.0,13419016.0,C,974353.0,3589238.0,9673494.0,608465.0,1110.0,10129889.0
7239211.333333333,83899.66666666667,16359191.0,9119979.666666666,493490.0,2345286.6666666665,2838776.6666666665,G,-406510.0,129325.66666666667,2137053.0,0.0,0.0,1685571.6666666667
2512835.3333333335,612034.3333333334,19915159.666666668,17402324.333333332,2900741.3333333335,9235763.666666666,12136505.0,G,1552998.3333333333,1507274.6666666667,4138349.0,824537.6666666666,55650.666666666664,6007389.333333333
2195199.6666666665,-1063321.6666666667,16850513.666666668,14655314.0,-757322.6666666666,32840246.333333332,32082923.666666668,F,-1408632.0,18271358.333333332,20848306.333333332,1548201.3333333333,0.0,30354369.0
28908862.0,7308103.666666667,132956028.66666667,104047166.66666667,40782078.666666664,18503201.333333332,59285280.0,C,17307043.0,4355357.333333333,14432501.333333334,908852.3333333334,1893392.3333333333,28678228.666666668
1501386.6666666667,-1853762.0,11185619.0,9684232.333333334,-13584418.666666666,23213141.0,9628722.333333334,G,-22110521.0,5875504.0,18788951.0,0.0,0.0,5790012.333333333
3688781.6666666665,988715.0,3688781.6666666665,0.0,11101867.666666666,17310805.333333332,28412673.0,K,8278166.0,6401518.666666667,11812837.666666666,2038305.6666666667,447910.0,13994977.333333334
343386.3333333333,7351.0,343386.3333333333,0.0,4960287.0,155636.66666666666,5115923.666666667,L,80702.66666666667,26704.5,72632.33333333333,13092.0,12476.5,102711.66666666667
8440285.0,518993.6666666667,45481301.666666664,37041016.666666664,4233278.666666667,20667681.333333332,24900960.0,G,1708478.0,5724507.333333333,16090531.0,2081706.0,18665.333333333332,21577814.333333332
0.0,-6840.0,0.0,0.0,-1571.3333333333333,14144.0,12572.666666666666,G,-1302941.3333333333,0.0,14144.0,0.0,0.0,7686.0
2645564.3333333335,455740.3333333333,7246226.666666667,4600662.333333333,3171489.6666666665,2780671.6666666665,5952161.333333333,N,1690395.6666666667,934625.3333333334,1915531.3333333333,75193.0,23717.333333333332,2618754.3333333335
1374765.0,800219.0,6254819.333333333,4880054.333333333,3575897.3333333335,4675480.333333333,8251377.666666667,G,2273259.0,14762.0,4550430.666666667,0.0,2806.5,7232466.0
4639248.333333333,72671.66666666667,35053013.333333336,30413765.0,1475166.0,6328868.0,7804034.0,G,1250166.0,750526.0,3251490.6666666665,241252.0,68975.0,3239123.3333333335
4788547.666666667,799605.6666666666,24452113.333333332,19663565.666666668,15272845.666666666,7106836.333333333,22379682.0,F,4106352.0,5069011.0,5887039.0,798928.6666666666,13889863.0,16210539.0
8414994.333333334,1120204.6666666667,13278956.666666666,4863962.333333333,10327599.0,15411877.666666666,25739476.666666668,G,9436721.666666666,6936677.666666667,11791693.0,1972051.6666666667,12979350.0,21111589.666666668
64630.0,30765.0,64630.0,0.0,3454786.6666666665,982331.3333333334,4437118.0,L,85690.33333333333,0.0,982331.3333333334,0.0,0.0,142783.33333333334
436187.6666666667,26307.666666666668,1149030.0,712842.3333333334,2957937.6666666665,5167439.0,8125376.666666667,G,2446549.6666666665,115973.0,2570659.0,198355.0,63104.333333333336,3437353.3333333335
31501930.666666668,3003301.3333333335,93657699.0,62155768.333333336,11199113.333333334,50110489.0,61309602.333333336,C,5224541.666666667,7078235.0,31150235.333333332,3487500.0,122590.66666666667,13599813.0
1090570.6666666667,364502.0,9975541.666666666,8884971.0,5560226.666666667,4573203.0,10133429.666666666,C,2896242.6666666665,192256.0,2510107.6666666665,347614.3333333333,0.0,5725147.0
3731593.3333333335,1294212.6666666667,9319727.0,5588133.666666667,3835806.0,6640861.333333333,10476667.333333334,C,1774115.0,2966195.6666666665,5099582.0,1813166.0,14385.5,8378582.666666667
3822671.0,913266.3333333334,11408383.333333334,7585712.333333333,5318610.333333333,5629524.0,10948134.333333334,G,5278049.333333333,333056.6666666667,2660564.3333333335,0.0,3193.0,6850968.666666667
1535098.0,123331.33333333333,5718625.333333333,4183527.3333333335,18137781.333333332,6379250.666666667,24517032.0,I,17319480.0,1236525.6666666667,2139231.6666666665,729501.0,108329.33333333333,1690508.6666666667
-152124.0,-1269517.3333333333,1825536.6666666667,1977660.6666666667,5826464.666666667,4698944.0,10525408.666666666,A,2638497.6666666665,168578.66666666666,2666189.0,262839.0,0.0,2267458.6666666665
3337529.6666666665,577735.0,11175389.0,7837859.333333333,3678681.0,3181448.6666666665,6860129.666666667,F,2706959.0,471034.6666666667,1155390.3333333333,182243.66666666666,112041.0,6217124.666666667
1314634.6666666667,112624.66666666667,11754717.0,10440082.333333334,1072433.3333333333,1828523.6666666667,2900957.0,G,922433.3333333334,0.0,762852.6666666666,71487.66666666667,0.0,2252751.3333333335
28207502.0,435460.0,189768025.33333334,161560523.33333334,39370584.666666664,113546485.66666667,152917070.33333334,G,-7016659.666666667,42021892.666666664,79596288.66666667,9491222.666666666,958611.5,140916763.33333334
17658393.666666668,4598034.0,99568891.33333333,81910497.66666667,12729374.0,22112791.0,34842165.0,G,9500453.0,2353406.0,21351484.333333332,1192540.3333333333,553522.0,19484843.666666668
0.0,-104427.66666666667,0.0,0.0,2116077.3333333335,927892.6666666666,3043970.0,C,798873.3333333334,596960.3333333334,821992.3333333334,0.0,0.0,266545.0
22755641.0,1923379.6666666667,37609635.0,14853994.0,14822331.0,8504791.333333334,23327122.333333332,G,5416243.0,69212.0,5416970.333333333,1072199.6666666667,2183311.3333333335,18841671.0
2128536.6666666665,250189.66666666666,8741297.333333334,6612760.666666667,14993774.333333334,5602652.0,20596426.333333332,I,12643741.0,1206281.0,2615198.6666666665,611670.0,14505.333333333334,1376042.0
2025962.0,191166.33333333334,7975915.333333333,5949953.333333333,2898526.6666666665,2421793.0,5320319.666666667,M,2150407.0,229657.0,1129175.3333333333,202374.0,168637.0,2872502.6666666665
3877596.0,327374.6666666667,18653346.666666668,14775750.666666666,11740942.0,13315175.333333334,25056117.333333332,E,-3365354.6666666665,3597908.6666666665,9097798.666666666,782238.0,1848033.0,10046721.0
2557600.6666666665,389516.0,6688755.0,4131154.3333333335,5633100.0,3219260.0,8852360.0,F,1871108.3333333333,310555.0,763112.3333333334,230263.5,0.0,6812180.333333333
2170423.3333333335,202013.66666666666,12098010.666666666,9927587.333333334,2711673.0,3648576.6666666665,6360249.666666667,G,1102003.6666666667,1078546.0,2609164.3333333335,41433.5,0.0,4747712.666666667
4569681.666666667,570565.3333333334,30109621.0,25539939.333333332,1784487.3333333333,11191874.0,12976361.333333334,G,911946.3333333334,325231.6666666667,11182279.333333334,121004.0,4432.666666666667,12711208.0
937058.3333333334,395445.0,6847058.666666667,5910000.333333333,3903374.6666666665,6415205.666666667,10318580.333333334,F,1556852.3333333333,1919574.6666666667,3152715.0,30880.666666666668,5389.5,2704580.0
1301451.0,113235.0,14618197.333333334,19975119.5,1149167.0,5624690.333333333,6773857.333333333,G,299582.3333333333,963186.6666666666,5623863.333333333,522402.0,238742.5,6690182.333333333
0.0,-13063.333333333334,0.0,0.0,-36293.333333333336,41506.666666666664,5213.333333333333,F,-68782.66666666667,0.0,31685.333333333332,0.0,0.0,223.33333333333334
0.0,-13063.666666666666,0.0,0.0,-35395.0,40608.666666666664,5213.666666666667,L,-70514.0,0.0,40608.666666666664,0.0,0.0,223.66666666666666
2417060.0,376173.6666666667,27944256.666666668,25527196.666666668,1617947.0,3008435.3333333335,4626382.333333333,G,1481615.3333333333,318349.6666666667,3008435.3333333335,0.0,17489.5,4031130.0
500399.6666666667,679834.3333333334,513766.0,13366.333333333334,3236090.0,1688372.3333333333,4924462.333333333,G,3120365.0,110772.66666666667,1494936.3333333333,33836.0,1615.0,2301993.6666666665
13061513.0,402433.6666666667,15441981.0,2380468.0,1361347.3333333333,6389185.666666667,7750533.0,I,1286347.3333333333,0.0,6389185.666666667,0.0,0.0,7750533.0
14735.0,-80263.0,14735.0,0.0,2886851.0,39792.666666666664,2926643.6666666665,L,2235836.0,0.0,39792.666666666664,3661.0,0.0,1232963.6666666667
11869525.333333334,753331.3333333334,78247360.0,66377834.666666664,4985318.0,19394167.0,24379485.0,G,2247576.0,12532041.666666666,17927475.333333332,1275773.3333333333,6789.0,20950392.0
4296009.0,35666.0,10414465.0,6118456.0,2334709.0,7812560.0,10147269.0,M,1222519.0,3905857.0,5749316.0,845093.0,0.0,6462607.0
6177797.666666667,464178.3333333333,37590252.333333336,31412454.666666668,2744774.3333333335,14630705.333333334,17375479.666666668,Q,225167.66666666666,121037.0,5168503.0,1598184.0,179956.0,8326935.333333333
270180.3333333333,71497.0,383382.6666666667,113202.33333333333,2225234.3333333335,971071.3333333334,3196305.6666666665,L,-1130548.6666666667,0.0,887515.3333333334,1982.0,100.0,421756.6666666667
642668.6666666666,70285.0,2000694.6666666667,1358026.0,2963050.6666666665,8739716.666666666,11702767.333333334,A,-514702.3333333333,70676.0,1065682.6666666667,814911.6666666666,0.0,1377175.0
2244697.3333333335,460184.6666666667,9227115.333333334,6982418.0,7969553.333333333,1565817.3333333333,9535370.666666666,C,6803943.333333333,145068.33333333334,1536260.3333333333,95299.0,0.0,5081815.0
2416582.6666666665,193443.33333333334,10680317.333333334,8263734.666666667,1360231.3333333333,12465450.666666666,13825682.0,M,1020359.3333333334,429934.0,1577508.6666666667,386824.6666666667,79492.5,13558689.333333334
2485807.3333333335,377156.6666666667,7528556.0,5042748.666666667,6165796.333333333,4371651.666666667,10537448.0,F,4793026.333333333,1470968.0,2781227.3333333335,161371.66666666666,0.0,6318511.333333333
4271728.333333333,951883.3333333334,4271728.333333333,0.0,1366081.3333333333,2035508.0,3401589.3333333335,M,1001484.3333333334,111078.0,2035508.0,1770.5,16451.333333333332,2774352.0
3818049.0,363430.3333333333,3818049.0,0.0,1536795.6666666667,2469263.0,4006058.6666666665,M,896310.5,24686.0,824021.3333333334,345836.3333333333,370.3333333333333,1294487.6666666667
9128185.666666666,1364199.0,9128185.666666666,0.0,1558978.0,2709634.0,4268612.0,M,1368225.0,1017167.3333333334,2661561.0,116106.33333333333,0.0,3833165.6666666665
-188509.0,48839.666666666664,196829.33333333334,385338.3333333333,3082457.0,1677711.3333333333,4760168.333333333,L,2071056.0,56222.333333333336,1317904.6666666667,0.0,0.0,3437109.3333333335
539546.3333333334,493775.3333333333,539546.3333333334,0.0,3131647.3333333335,37957.666666666664,3169605.0,L,1149781.3333333333,0.0,37957.666666666664,0.0,0.0,604155.3333333334
1205296.6666666667,90116.66666666667,4726962.666666667,3521666.0,1533313.0,1691223.3333333333,3224536.3333333335,G,1368156.0,282890.6666666667,1611050.0,50255.333333333336,0.0,2462431.3333333335
882756.6666666666,412840.3333333333,3711135.0,2828378.3333333335,2311167.3333333335,1311761.6666666667,3622929.0,L,2161167.3333333335,103604.33333333333,683521.6666666666,116527.66666666667,1537.5,1160365.0
1998118.6666666667,313583.3333333333,1998118.6666666667,0.0,3188379.0,220056.66666666666,3408435.6666666665,M,2605848.0,36166.666666666664,53390.0,21733.333333333332,0.0,3357519.6666666665
2779764.3333333335,313647.3333333333,14251309.666666666,11471545.333333334,2016864.0,5018092.666666667,7034956.666666667,G,1575887.6666666667,746992.0,3298988.3333333335,409322.6666666667,0.0,5034948.666666667
421165.0,-2775052.0,421165.0,0.0,-1034232.0,18453517.666666668,17419285.666666668,F,-23835337.0,531801.0,1893444.3333333333,3510215.5,0.0,4823666.666666667
1397659.6666666667,-24418.333333333332,3873254.0,2475594.3333333335,4183068.0,1464126.3333333333,5647194.333333333,F,1176717.3333333333,0.0,1365813.6666666667,16263.0,196088.33333333334,2396049.0
380886.6666666667,-50066.333333333336,425379.3333333333,66739.0,1527928.3333333333,1772931.6666666667,3300860.0,L,1105220.3333333333,481975.3333333333,559751.3333333334,50916.0,108150.0,863795.3333333334
6057006.666666667,2380722.3333333335,31380260.0,25323253.333333332,11233367.666666666,6535546.666666667,17768914.333333332,M,11203367.666666666,0.0,6535546.666666667,231314.0,0.0,15508673.333333334
3917732.0,417396.3333333333,35056129.333333336,31138397.333333332,11450676.0,6227387.333333333,17678063.333333332,G,2068790.6666666667,1009618.3333333334,2742219.0,84029.66666666667,282379.0,7015947.333333333
740645.0,129602.0,3744614.0,3003969.0,1612872.0,1873491.0,3486363.0,F,1437538.6666666667,4148.333333333333,153060.0,329023.3333333333,2500.0,2528508.0
1393236.0,-753396.0,5526727.666666667,4133491.6666666665,4554715.333333333,14523104.333333334,19077819.666666668,C,-2214299.6666666665,1424837.0,9967804.0,457178.6666666667,0.0,6581022.0
5148462.333333333,-3900055.0,5148462.333333333,0.0,-4196884.666666667,15045241.333333334,10848356.666666666,M,-4313551.333333333,0.0,14986165.333333334,710691.0,398.5,10606034.333333334
4026636.6666666665,2214589.0,15369078.0,11342441.333333334,7466295.333333333,7042408.666666667,14508704.0,C,6365673.333333333,392715.5,6780538.666666667,12747.0,0.0,12442385.333333334
581607.0,367149.0,581607.0,0.0,10808442.0,5473533.0,16281975.0,L,10683942.0,2647492.6666666665,2712555.3333333335,0.0,0.0,1944179.6666666667
5822131.0,2350602.0,16120937.0,10298806.0,10702651.0,3995609.6666666665,14698260.666666666,G,8172258.0,469746.0,2685755.3333333335,50570.333333333336,3055.5,6568958.666666667
485402.0,-343892.0,2562904.6666666665,2077502.6666666667,2811390.6666666665,4442362.333333333,7253753.0,G,2315823.0,0.0,1202537.0,298612.3333333333,0.0,3516732.6666666665
52193987.666666664,-1369630.3333333333,81493542.0,29299554.333333332,14136301.666666666,46817534.666666664,60953836.333333336,I,6645285.0,318641.0,17800933.333333332,2800960.6666666665,443456.3333333333,24751799.333333332
1670000.0,666480.6666666666,1670000.0,0.0,40078879.0,7084158.666666667,47163037.666666664,L,37427764.333333336,5101207.0,6802308.0,333068.3333333333,0.0,8063260.333333333
8194146.333333333,5733849.333333333,30013390.333333332,21819244.0,56701057.0,53523637.333333336,110224694.33333333,F,21335631.666666668,38320692.0,42801791.0,466097.6666666667,0.0,104833552.66666667
3889962.6666666665,1114160.6666666667,14885585.333333334,10995622.666666666,6270101.666666667,3110160.0,9380261.666666666,C,5282912.333333333,121346.66666666667,2426551.3333333335,136250.33333333334,652653.0,5701984.0
2440575.0,506988.3333333333,4916819.0,2476244.0,6587013.333333333,4014577.6666666665,10601591.0,G,6137013.333333333,41271.0,2385814.0,319434.6666666667,1412125.0,5870422.666666667
151690.66666666666,-4166.666666666667,151690.66666666666,0.0,5120570.333333333,1106513.3333333333,6227083.666666667,L,2926230.3333333335,0.0,84490.66666666667,4654.0,19012.0,3004899.3333333335
309720.0,-258185.0,587389.0,277669.0,5399817.666666667,4272651.333333333,9672469.0,G,3178181.6666666665,22773.0,2345360.0,339269.0,0.0,2120584.6666666665
-922855.0,-2122196.3333333335,11002056.0,11924911.0,119680.33333333333,34547085.333333336,34666765.666666664,C,-11063151.666666666,1170016.6666666667,5027818.0,978305.3333333334,410323.0,3400969.6666666665
16343015.666666666,3350905.3333333335,16343015.666666666,0.0,6192257.666666667,2975959.0,9168216.666666666,M,6014141.666666667,186642.5,2965859.3333333335,99518.5,0.0,7053587.0
3805203.3333333335,-1643512.6666666667,22549355.0,18744151.666666668,6062425.333333333,34508638.666666664,40571064.0,F,-3126832.3333333335,4370117.0,13957755.0,3379046.0,1513011.3333333333,16845669.0
1616199.0,-90552.0,13884820.333333334,12268621.333333334,3379776.6666666665,4154368.0,7534144.666666667,G,2645934.3333333335,1997634.0,4154368.0,554715.3333333334,0.0,7296752.333333333
5548179.666666667,890737.6666666666,9381555.666666666,3833376.0,3639244.3333333335,6903617.666666667,10542862.0,N,2033907.3333333333,2560108.0,5856594.666666667,403242.6666666667,9772.666666666666,7387152.666666667
3984872.0,-1922842.0,10800198.0,6815326.0,2165199.0,6886824.0,9052023.0,C,-2102551.0,2351445.0,4259473.0,1285550.0,0.0,5399241.0
189513.0,104715.66666666667,4211402.666666667,4021889.6666666665,532307.0,6487846.666666667,7020153.666666667,F,266308.0,1770965.5,3863299.3333333335,18391.666666666668,561405.5,6670313.0
100756148.0,9280319.666666666,357994708.6666667,257238560.66666666,30292554.0,99741437.33333333,130033991.33333333,G,-199851114.66666666,3092393.3333333335,73273459.33333333,3360694.6666666665,617375.3333333334,76449997.0
401906.3333333333,112099.33333333333,4050171.3333333335,3648265.0,2086875.3333333333,4204293.333333333,6291168.666666667,F,1881750.3333333333,201091.0,3355262.0,2473.6666666666665,0.0,2455169.3333333335
1058395.0,399490.3333333333,3842730.0,2784335.0,3780340.3333333335,4556774.0,8337114.333333333,C,2633710.0,304200.3333333333,3312203.0,118558.66666666667,91559.0,5669234.0
3908952.6666666665,638784.3333333334,4064632.3333333335,233519.5,32113696.333333332,26977962.666666668,59091659.0,L,2794730.3333333335,23322698.666666668,26918542.666666668,0.0,7351835.5,12208213.666666666
4736789.0,112185.66666666667,25889542.666666668,21152753.666666668,1539637.3333333333,6772170.666666667,8311808.0,G,784812.0,1739604.6666666667,5413574.666666667,270816.0,76519.0,7118416.0
5552398.0,603581.0,36315522.0,30763124.0,9622184.0,36344532.0,45966716.0,F,5322184.0,21977193.0,36344532.0,4679713.0,0.0,43862132.0
7037597.333333333,2961865.6666666665,7045547.333333333,11925.0,44588191.0,33168368.333333332,77756559.33333333,L,2961865.6666666665,20806456.333333332,25168883.666666668,6033028.333333333,3126871.0,14736414.0
970094.3333333334,-708420.6666666666,2264276.6666666665,1294182.3333333333,2732184.0,11383142.0,14115326.0,F,-948275.0,1082477.0,7174297.666666667,235092.66666666666,98095.66666666667,9871657.333333334
13112433.666666666,874236.0,298957054.6666667,285844621.0,3190057.3333333335,24638458.666666668,27828516.0,G,773405.3333333334,9284838.666666666,24578743.0,1121141.6666666667,9874582.0,26885408.333333332
9090096.333333334,1077710.0,32453873.333333332,23363777.0,11368625.333333334,19988113.333333332,31356738.666666668,G,1774475.3333333333,3471829.3333333335,10069815.333333334,2348530.6666666665,0.0,18244849.666666668
1470437.0,-174640.33333333334,5831722.666666667,4361285.666666667,3915931.6666666665,2055732.6666666667,5971664.333333333,G,3251759.6666666665,198791.33333333334,1279219.3333333333,145830.0,9084.0,5332419.666666667
185661.66666666666,-182298.33333333334,185661.66666666666,0.0,1951229.6666666667,967388.0,2918617.6666666665,L,-241220.0,0.0,663276.0,30696.333333333332,0.0,1497069.0
602661.0,10152.666666666666,602661.0,0.0,3778813.6666666665,123250.0,3902063.6666666665,L,3099381.3333333335,7.666666666666667,75485.0,647.3333333333334,0.0,97336.66666666667
1131676.6666666667,-71747.33333333333,5977123.0,4845446.333333333,3750755.6666666665,5247700.0,8998455.666666666,C,1975217.6666666667,616229.0,4044529.0,401503.6666666667,8234.0,6165505.333333333
4991336.666666667,384444.6666666667,35886417.333333336,30895080.666666668,12638313.666666666,15613284.0,28251597.666666668,B,10280875.0,4359483.666666667,7112559.666666667,836043.0,0.0,7200741.666666667
1461402.3333333333,-1325240.0,8162826.333333333,6701424.0,1023035.0,3442851.3333333335,4465886.333333333,G,-24811.0,1217276.3333333333,3314462.3333333335,157406.33333333334,1356.6666666666667,3824956.3333333335
4006937.0,109920.0,4546076.333333333,539139.3333333334,6533362.0,9298638.666666666,15832000.666666666,H,172316.0,1033611.3333333334,5121330.0,540548.0,509671.0,2755472.6666666665
9809680.333333334,4014575.3333333335,36234793.0,26425112.666666668,13371008.333333334,9546607.0,22917615.333333332,M,12918458.333333334,0.0,8611944.0,211479.0,0.0,21917031.333333332
1998390.3333333333,435135.3333333333,1998390.3333333333,0.0,3234649.0,441069.3333333333,3675718.3333333335,L,1194949.3333333333,0.0,209349.33333333334,24477.333333333332,4129.666666666667,1191726.3333333333
3772159.3333333335,296003.0,30125460.333333332,26353301.0,8242932.333333333,14368255.666666666,22611188.0,C,537374.3333333334,3117301.3333333335,8412509.333333334,1809665.6666666667,0.0,15553899.666666666
13623074.666666666,3433521.6666666665,40895956.0,27272881.333333332,19685315.666666668,11916868.666666666,31602184.333333332,G,13790311.666666666,738644.0,9861973.666666666,190642.0,125338.0,27148220.666666668
193004.66666666666,-177145.66666666666,193004.66666666666,0.0,2182008.0,1786369.3333333333,3968377.3333333335,L,189989.0,31148.0,276977.3333333333,139757.0,0.0,1285412.6666666667
1494529.6666666667,-201144.33333333334,1494529.6666666667,0.0,3034973.3333333335,3285029.3333333335,6320002.666666667,L,3022973.3333333335,1818086.0,2254588.3333333335,361835.0,0.0,342867.6666666667
24172431.666666668,3919467.6666666665,51495917.0,27323485.333333332,16183925.0,20659126.0,36843051.0,G,9259064.333333334,4390245.333333333,15393330.666666666,1354799.3333333333,326239.3333333333,32856007.333333332
213199.33333333334,124334.66666666667,316839.0,103639.66666666667,6669156.0,576341.0,7245497.0,N,5481204.0,0.0,576341.0,0.0,0.0,488930.6666666667
1224618.3333333333,-438071.3333333333,9538672.0,8314053.666666667,-73168.33333333333,2819412.3333333335,2746244.0,I,-446669.3333333333,139803.0,2504947.6666666665,121417.0,0.0,2327864.6666666665
1570063.3333333333,1024593.0,11085788.666666666,9515725.333333334,3642520.0,6416035.333333333,10058555.333333334,C,2439130.0,0.0,6033578.0,66497.0,0.0,8894084.0
5876263.0,-5285673.0,13822312.0,7946049.0,28511809.666666668,45675439.333333336,74187249.0,C,17360965.333333332,13604833.666666666,36004471.333333336,2917285.0,57735005.0,28703071.333333332
8676715.0,-226519.33333333334,62940385.333333336,54263670.333333336,8651297.333333334,13298376.666666666,21949674.0,G,1730966.3333333333,0.0,13112913.333333334,317893.5,41386.5,19628972.333333332
24262650.666666668,233735.33333333334,24262650.666666668,0.0,598092.0,3975050.0,4573142.0,N,-188063.0,1326043.3333333333,1863608.6666666667,102823.33333333333,0.0,1726004.3333333333
4040524.6666666665,512446.0,18210090.666666668,14169566.0,4337083.666666667,11296804.0,15633887.666666666,C,2493446.0,1921617.0,6819125.0,1063195.3333333333,6204.666666666667,12570968.0
1491070.0,-7831765.0,9595403.0,8104333.0,2640861.0,15860686.0,18501547.0,F,826959.0,370260.0,6268551.0,467528.0,2677556.0,17856104.0
0.0,-288945.3333333333,0.0,0.0,-902118.6666666666,1164313.0,262194.3333333333,C,-1530010.6666666667,0.0,334737.3333333333,0.0,0.0,218546.33333333334
