,x1,x2,x3,x4,y,noise1,noise2,noise3
1272,4,189,487,1180,4816.126461220095,730,2402,2.0110389309089753
1273,108,99,182,531,2190.8872342498344,33857,6562,1.6931980113256615
1274,114,201,213,774,2921.317998186621,21026,2402,2.248093792786427
1275,63,165,179,1155,2371.529000773862,14885,1,2.233729541734627
1276,77,116,179,883,2177.2315577011695,35722,2,1.9783759827535434
1277,92,139,356,1040,3731.792810647814,2210,4097,1.9881628485045644
1278,10,132,489,522,4583.295409563222,170,626,1.4091061071834918
1279,18,79,145,543,1604.9276634339979,30977,6562,1.5323271065291415
1280,85,178,180,525,2488.1828210829335,4901,626,1.808727686536305
1281,92,134,391,1146,3988.8903485324527,3970,17,2.319488896901372
1282,102,86,366,823,3589.86443783567,4625,2402,2.140231687454861
1283,126,219,280,558,3566.809599833509,34226,17,2.0436050754419743
1284,94,76,401,659,3806.3808861469474,1370,257,2.234716343076269
1285,64,131,296,732,3153.8161108713894,13226,1,2.1183915122715447
1286,19,114,422,1148,3984.0787227201245,7745,4097,1.8537504275926793
1287,102,113,277,990,3001.7302823729847,20165,6562,2.1486852279476287
1288,113,185,233,920,3005.189141154079,26897,626,1.8575344363617303
1289,110,172,225,1192,2875.191440327339,6401,2,2.0107147922236086
1290,56,70,451,596,4095.020640776332,101,82,2.3443639515895076
1291,20,90,411,795,3788.033521728794,901,626,1.7519346134054161
1292,61,147,150,912,2052.3247626648804,25601,2,2.2713883716577112
1293,30,159,447,710,4415.488920744671,5777,6562,1.9626750736571532
1294,24,199,396,977,4177.931666726523,1370,82,2.260459289523924
1295,125,116,330,853,3491.053503371208,30277,4097,1.8344337623182354
1296,15,153,207,729,2434.9118838219256,677,1,1.811769588610918
1297,96,93,453,737,4304.979750140881,15130,257,2.154249054589457
1298,44,146,274,893,3002.7414711247216,26245,2,1.831869237585427
1299,110,92,226,1092,2515.564805340808,122,2402,2.312052766941886
1300,76,154,413,766,4221.495754683306,8837,2,1.5928625377247008
1301,3,181,397,1067,4057.332498154962,26570,626,2.103606655817992
1302,35,130,181,703,2165.463346838551,7745,1,1.5372342329631388
1303,81,233,369,747,4244.008547048449,7570,4097,1.4051267544603605
1304,82,86,156,573,1865.9297298438946,197,17,1.5831196028302628
1305,3,182,395,830,4045.544801863178,10405,1,1.8034737305195607
1306,31,125,300,1038,3085.3650377384643,9410,4097,2.192968966587286
1307,121,157,137,982,2126.8035858082953,2305,17,2.3923117470671116
1308,102,61,347,876,3322.8185491660847,17957,1,2.0100884020646674
1309,55,58,315,955,2950.00992821518,23105,82,1.7142185581316611
1310,13,135,227,880,2507.9107711202178,21610,1297,1.9460632028833804
1311,124,75,307,975,3116.1985858064636,2026,626,1.827310562778059
1312,74,140,475,1181,4649.212115557554,10001,626,2.005012455982323
1313,113,171,487,1188,4973.461387555288,20737,626,1.95212456206619
1314,123,74,439,854,4164.897478605485,9026,82,1.474819302530268
1315,22,104,367,557,3504.783151822421,39602,1297,2.1450629616601304
1316,97,124,333,954,3489.603843359996,24650,17,1.4196061086061098
1317,101,174,335,868,3744.94857953401,17162,626,1.4412134660452112
1318,41,209,394,687,4245.979753344617,22202,2,1.7166314468824306
1319,126,166,499,926,5074.577414377979,7057,2,1.9630469963751418
1320,42,132,305,740,3181.4598886861845,10610,82,1.4472746126643985
1321,92,75,225,932,2389.797529438974,4490,2402,2.393026069331077
1322,10,183,439,590,4418.212248074844,22802,1297,2.3981932941660897
1323,5,114,361,1182,3465.5797230598523,4901,2402,2.1105450315758523
1324,69,216,166,1178,2515.7741316918223,6242,6562,1.887400415142213
1325,5,98,332,668,3160.0321336948177,4226,6562,1.9017560862739242
1326,69,149,359,1038,3751.550207803674,4901,2402,2.0140852927603285
1327,33,190,395,762,4148.9405269008375,442,6562,1.4874656863306428
1328,112,186,182,730,2600.2721829440898,8101,2,1.9076547236551376
1329,89,116,479,742,4603.640318609605,442,2,2.2879676557079875
1330,108,94,242,511,2648.385783820978,18770,82,1.5248530579843145
1331,38,206,300,1168,3472.962358954213,39602,2,2.3591431389302984
1332,85,147,282,1136,3161.3515492368497,14885,4097,2.043902197216303
1333,39,220,209,1056,2812.2491657485525,27557,2402,1.9422374132829274
1334,9,217,159,1064,2332.0076727539777,8282,6562,2.088565461310691
1335,84,149,462,661,4608.562327165591,3482,17,1.8874110440989718
1336,99,223,497,830,5261.844076026519,6562,626,1.5549851690533782
1337,121,207,196,706,2828.653266820943,4901,4097,1.7614554058365812
1338,86,58,396,1191,3665.8939217294237,14401,1297,2.0690010390209017
1339,77,179,386,1042,4122.729238368989,30626,82,2.3295905408934154
1340,2,233,328,988,3742.2963240805707,28225,1297,1.833399825973839
1341,20,183,316,1065,3455.8920008512378,28225,17,1.5760800458267616
1342,85,182,142,1112,2202.51283257117,10405,6562,2.2463104429383263
1343,36,57,415,1082,3703.5160453943695,82,2402,1.8664916531266171
1344,109,203,170,976,2575.816142979966,35345,4097,1.880217276954616
1345,12,180,377,514,3912.409144845547,25601,4097,2.297130887372443
1346,20,189,167,609,2291.0151498351624,14885,257,1.7125995657639574
1347,80,178,410,814,4317.074221943308,12770,4097,2.1782806328027475
1348,33,185,478,540,4789.75104883656,3722,6562,1.6772619131447546
1349,124,93,238,722,2646.8687674353296,4226,626,2.2284154782759065
1350,66,220,445,771,4759.417825947929,19601,1297,2.395622246115545
1351,16,142,187,942,2226.515580037536,6725,6562,1.8236177065552053
1352,115,175,236,650,2987.632061347001,17957,1297,1.5965426623645675
1353,4,98,402,625,3717.7201902439856,10610,6562,1.8863193309655217
1354,101,77,271,1132,2786.134238546709,2210,82,1.4325632409740876
1355,62,91,447,851,4172.802057276419,3845,6562,1.6721681345586208
1356,33,60,212,594,2086.597206341459,65,4097,1.8894751118567539
1357,46,213,310,1008,3603.0659681642483,2501,1297,2.3510554885405313
1358,41,142,203,1067,2409.1264031393084,26245,626,2.2266423534167705
1359,103,112,200,533,2383.4667212179256,25922,257,1.5136376257897557
1360,27,113,336,776,3309.412367864872,7057,82,2.3147116047931675
1361,46,107,384,1065,3707.578652152244,30277,257,1.9676442052276069
1362,108,178,373,1147,4082.1360690470815,29585,82,2.2385796080994957
1363,104,118,400,716,4013.1770586163975,101,1297,2.397505431728256
1364,123,107,489,684,4716.368418249816,16130,626,1.8392102471473202
1365,127,93,191,938,2277.110345497196,27226,257,2.2561348570961814
1366,2,77,157,1160,1656.7955142854767,257,6562,1.6157473086459742
1367,117,135,295,938,3280.052126171913,2810,257,2.199139442854065
1368,3,167,370,1067,3776.922390591585,23105,257,1.81306734799464
1369,12,78,419,885,3779.37773803129,18226,257,1.7124300211673593
1370,109,229,443,910,4878.829181608481,4226,4097,1.5830194286034605
1371,72,60,339,1146,3188.819601656813,13226,1,1.4428437131896157
1372,95,57,179,637,1945.572949495069,12770,1297,1.7398912588863662
1373,70,101,328,522,3285.0733329724426,13690,4097,1.8212660720364449
1374,48,86,440,1031,4063.57626332297,8650,2402,2.2730102111234247
1375,84,226,459,1124,4938.112196505031,22202,626,2.289347807731228
1376,85,232,293,701,3640.0040197760372,3970,82,2.20893358654034
1377,123,173,493,992,5052.727574615232,10001,6562,2.251655451901473
1378,56,120,478,963,4541.338636136766,197,626,1.535780492269792
1379,77,72,164,846,1854.7735797712273,7397,1,1.558534012749036
1380,18,146,382,730,3808.7067159455414,28562,4097,1.9833956242299653
1381,8,128,423,726,4032.71609845499,21905,2402,1.4862513024180206
1382,45,143,373,613,3783.1681718138657,24650,257,1.616283577667458
1383,113,121,279,858,3078.733522510463,14401,2402,1.5299329921513523
1384,91,134,262,827,2954.880541819452,24650,626,1.8769689990386036
1385,105,72,404,1091,3836.5959917604964,901,4097,2.217301634541373
1386,88,120,368,692,3731.793516798859,5330,1297,1.4155195394187174
1387,31,67,441,1003,3946.6878059566575,1522,2,1.7229403762731144
1388,62,116,279,616,2943.8981993563843,25922,4097,1.414977751792487
1389,83,145,375,1166,3891.117798412575,34597,1297,1.8041417168370684
1390,14,169,376,925,3858.65090641154,17690,626,1.4371727996722283
1391,51,109,367,557,3591.85026675443,5477,1297,1.5411917154263608
1392,101,57,421,507,3894.8717777137917,23717,4097,1.8457006023492275
1393,50,182,419,1000,4341.133182825777,8101,17,2.225211381239856
1394,17,219,434,925,4559.143204675098,362,2,1.540353942512171
1395,13,177,296,1037,3252.8724001717655,18770,4097,1.4756247136012335
1396,110,80,484,663,4524.324030653596,290,257,1.871264627365079
1397,53,70,489,888,4392.987654121315,17425,626,1.4061367148404686
1398,114,169,193,1012,2613.9796593742485,626,82,1.4752708547697733
1399,52,195,187,1134,2549.654985749084,2602,2,1.952296047867104
1400,27,125,236,853,2564.428356020378,3722,2,2.354392113390101
1401,1,122,417,605,3941.2285696651334,24337,4097,2.039048807293786
1402,76,147,212,646,2581.7627785982218,9802,1,1.5423379402208928
1403,52,113,207,699,2332.0844408510684,7570,257,1.9119289055041453
1404,121,142,148,740,2145.7592264582313,15877,1,1.930340872951708
1405,80,188,221,1105,2850.500709330986,10405,1,1.774639512371952
1406,50,65,192,679,1987.2026580022423,962,257,1.717692414786287
1407,91,167,497,780,4986.643111002657,25601,626,2.18250594248241
1408,18,93,480,540,4349.797639282927,36101,2,1.773092340258599
1409,124,232,147,1026,2558.3193208331104,6242,2402,1.7610619643283527
1410,113,93,143,920,1862.0376530435863,4226,82,1.4011821574752497
1411,71,211,286,551,3457.1980182091465,5477,17,2.0662263099794362
1412,72,114,314,1133,3236.4893935248965,7745,626,2.1153760542554676
1413,37,204,286,1069,3349.4844714007495,730,6562,1.7595423188781916
1414,79,62,470,921,4260.868850228199,5042,2,2.1013991058115513
1415,86,216,287,610,3520.846403656308,16642,1297,2.3439392731117525
1416,98,71,301,979,2992.6357564932678,5330,2402,1.7687571098491026
1417,121,224,490,982,5258.459347944367,7570,626,1.749131410955706
1418,59,233,493,845,5187.1256293409915,5185,257,2.3942537325051574
1419,110,96,285,986,3005.9314137228525,6242,257,1.4120941713655117
1420,85,59,282,1132,2756.817009303638,4097,257,1.5968765842688448
1421,63,188,433,1117,4509.158106819866,36865,1,1.6409519029227226
1422,66,129,170,508,2140.894898419661,6890,17,1.7357235395901922
1423,68,68,264,812,2616.4462303848377,901,2402,1.6744057903839429
1424,18,143,149,861,1931.04152644673,9605,257,2.0104022217389774
1425,122,149,380,703,4035.8144036149097,32401,4097,2.047442438747699
1426,41,162,350,1040,3677.6438526460333,15626,2402,1.635139649495622
1427,9,106,264,760,2661.761052177039,16130,17,2.1570936016426603
1428,71,214,267,896,3318.1429607098426,8282,257,1.558907849876327
1429,54,110,184,1169,2138.377730493768,962,82,2.2545892991699685
1430,3,101,252,1000,2528.730262362007,34597,2,2.2431572157811104
1431,87,166,429,979,4428.964835471663,5930,2,1.608054045045792
1432,46,205,221,1014,2854.1377294848926,325,257,2.252563575125052
1433,98,74,214,972,2310.248767462226,5930,626,1.993583216586575
1434,81,183,348,594,3846.4520096291158,4625,257,1.8441792315943046
1435,119,171,388,662,4194.597783725934,4901,626,2.0065850548334527
1436,81,66,420,1141,3883.946113554483,21026,626,1.955120316191
1437,129,106,355,890,3653.5343004667716,11665,626,1.9928250872648343
1438,26,104,439,891,4089.3320371681675,5042,2,1.6017027145203622
1439,92,133,364,1167,3768.0505786113085,35345,2402,1.752702456449009
1440,37,90,438,801,4041.069830362029,226,257,1.8839813549456363
1441,50,76,392,951,3637.9399581544294,842,2402,1.7963312955084225
1442,106,90,414,514,4001.6096971075476,10610,2402,1.862872909008113
1443,64,126,245,714,2722.4029340825114,3722,4097,1.5380349588053144
1444,123,133,431,959,4372.747357740711,13690,1,2.0027054632175876
1445,22,128,376,770,3686.9817799240245,25282,257,2.362875059892583
1446,26,104,222,524,2353.4464060687583,12770,17,2.2555097319856845
1447,27,164,283,686,3119.4496174096444,6890,257,2.1180408856887003
1448,49,75,195,783,2055.1010177447138,22501,626,1.5663833915591634
1449,117,196,352,663,4017.125569204713,15626,4097,1.6050198829469582
1450,30,165,235,818,2747.491323237715,21317,6562,1.6704259333125524
1451,87,186,402,935,4305.457777085791,2705,6562,1.6759228276536473
1452,125,113,499,697,4828.863736189528,22501,17,1.9927867564786044
1453,50,221,157,1019,2424.898927726707,122,257,1.9442201898664342
1454,20,208,439,1123,4555.18368326144,22802,257,2.1032613683877166
1455,115,179,372,782,4094.074642077635,2305,2,2.3353441343382664
1456,34,154,389,1112,3937.285778198236,22802,6562,1.521559920661658
1457,119,163,198,935,2637.3385292484336,17690,2,2.39156547634315
1458,43,195,226,1137,2841.1476523582173,26897,626,2.3948951381050967
1459,11,91,228,651,2308.478494489782,24026,17,2.2360027864570604
1460,7,233,168,716,2473.3585873009006,10817,626,2.0553656379021517
1461,38,180,421,806,4322.05221198101,12997,17,1.4853020492904832
1462,119,64,195,522,2157.9452447847484,18226,17,1.9212192267092758
1463,5,74,189,663,1905.386007956082,122,1297,2.14628251135889
1464,26,122,359,1068,3532.519341216782,677,82,1.8982650219964103
1465,7,95,157,812,1750.7453970371469,23105,17,1.8156651164431414
1466,13,180,335,788,3578.831779490661,5185,257,2.2147769257156913
1467,25,211,327,814,3683.2758459078827,8465,2402,1.9620813696367532
1468,31,107,345,591,3362.0085707783296,5930,4097,1.6652776280003878
1469,72,194,451,661,4700.859264702258,13690,257,1.8140167926489836
1470,43,65,336,536,3123.1051799984307,7570,2,1.5308136513719064
1471,80,115,464,842,4459.313530738239,9605,2402,1.5584559201820438
1472,10,153,452,1008,4383.854045593632,17957,2,1.4759292335340692
1473,77,198,489,632,5034.68565086839,2402,4097,2.3854062364128645
1474,3,141,306,805,3145.4929853897906,1370,82,1.5519553368948944
1475,39,88,379,871,3564.755706489895,362,6562,2.089737314075304
1476,62,219,472,1037,4962.106293421517,38417,257,1.5900997534336634
1477,58,165,386,708,4016.6736282093307,12770,1,1.7947342698014754
1478,10,231,467,1169,4862.455286304358,14885,82,1.6583431320675295
1479,64,196,235,905,2964.7904987435268,362,1,1.8143561381153472
1480,57,130,396,869,3933.213309174743,25282,257,2.3879350520456244
1481,28,226,444,567,4695.59299890476,31685,2402,1.6626977477814093
1482,64,222,299,625,3595.951612431405,22802,2,1.4933807960754488
1483,48,126,319,605,3279.273864775095,197,257,1.5456773673816153
1484,96,222,233,816,3138.8921943277196,4097,2402,1.475811289178658
1485,117,207,360,673,4131.393422353702,8650,6562,1.943794952647378
1486,59,87,149,620,1764.282292389846,39602,17,1.6498372324644381
1487,18,108,259,523,2650.742101410442,1522,4097,1.520709705202273
1488,37,160,331,1065,3506.9064017192463,26897,4097,2.205505841620554
1489,111,89,244,717,2647.143124154097,2026,626,2.289758067035974
1490,81,75,208,1122,2229.4987272194903,2501,6562,1.6276520502407603
1491,118,227,331,943,3993.3731510151365,7922,626,1.5749438060132612
1492,38,162,220,831,2630.668301775101,11882,626,1.7443854953461164
1493,63,159,193,926,2455.6401707394875,17162,1297,1.9470072115476436
1494,27,142,489,637,4667.064582352337,15377,82,1.5263032635579443
1495,88,75,192,552,2116.466317520974,33490,626,1.5062909952337402
1496,11,214,339,527,3762.8842426926485,6401,6562,2.011196107056465
1497,45,74,470,728,4241.697358528794,5185,17,2.3188727901478017
1498,52,75,455,1188,4140.976063050258,11026,82,2.2478189062327187
1499,40,78,353,767,3312.734080617114,24026,1297,1.566615821816313
1500,51,233,414,1037,4537.8597186230745,3722,2,2.3653563266678646
1501,47,200,390,1046,4185.09952952304,2402,257,2.0952455586055474
1502,95,165,261,555,3097.957868395599,5185,17,1.4766028186150941
1503,105,207,274,736,3417.08643866008,10817,257,2.1961388139806393
1504,37,80,163,503,1795.4676711174072,25282,2,1.549065207308991
1505,33,218,266,1171,3245.062387572414,33125,626,1.7941124052847428
1506,101,110,429,651,4202.435404237659,677,2,2.302432087582994
1507,11,196,336,874,3655.8850836202964,39205,6562,2.1032707766895706
1508,115,83,326,631,3284.9935249625255,13690,17,2.2093352492917995
1509,100,134,191,601,2406.1505561313006,18226,17,2.0509744159358467
1510,96,186,136,913,2196.888526426999,20737,1297,1.7130549906474308
1511,78,68,160,780,1806.2665758655783,1025,17,1.937929396733188
1512,52,167,136,911,2012.8745431778145,39205,6562,2.385442007383998
1513,15,206,263,916,3126.5613626505938,18497,1,1.7605170822263756
1514,113,191,359,717,4040.7204193544194,16642,6562,1.9123027680745444
1515,115,173,237,854,2987.2812148232742,5777,17,2.3532767936704966
1516,116,216,135,627,2370.3318551292014,14885,626,2.2898036696058806
1517,5,175,352,958,3673.972730729829,3845,4097,2.00668851048422
1518,1,72,369,582,3327.7621331479427,26570,6562,1.6133139614914362
1519,76,175,301,934,3421.7873956956178,401,1297,2.2723647273834913
1520,84,161,148,514,2151.367896717866,28562,626,2.2440226953340656
1521,63,102,375,559,3650.255143220776,32042,17,2.3330065827191904
1522,92,166,271,859,3175.8297651525722,226,82,1.881970158158552
1523,107,232,493,766,5288.830173308378,530,2402,2.2872913137169664
1524,87,72,487,970,4460.864988073436,362,17,1.5745220564417628
1525,51,127,224,928,2530.792498134644,1025,2,2.363945209771744
1526,9,106,304,728,2981.733232074256,11450,82,2.2643686419604556
1527,2,105,454,632,4161.509898041751,1601,17,2.0881071992333093
1528,35,93,476,507,4354.622878838109,9217,17,1.7824843439356026
1529,52,216,483,708,5013.67731570208,530,1,1.5694704665561052
1530,77,208,260,512,3248.104487724335,33857,6562,1.517291636347212
1531,100,185,411,808,4400.682003976764,38417,6562,1.4986216253320932
1532,44,171,187,736,2421.7370562515584,1025,2,1.6873456786970387
1533,45,110,291,873,2974.7028205542542,25601,4097,2.2992209561629284
1534,76,92,340,861,3352.4402200220375,24965,6562,1.4544465223338576
1535,61,211,396,528,4314.782820454233,8650,6562,1.962521230772509
1536,41,128,266,696,2848.98823232518,11026,6562,2.357106878911935
1537,76,122,424,592,4162.287990956155,2602,4097,1.8027287180043663
1538,83,126,282,735,3060.213494490571,3482,2402,1.5821861843581295
1539,82,90,329,703,3268.159787150276,325,82,2.3666269292071496
1540,49,190,432,705,4480.033796167471,15626,82,2.1898216945247633
1541,97,169,489,565,4944.633505059936,33125,1297,2.320521857227126
1542,84,233,276,539,3506.8624743261926,23410,626,2.0842324788540796
1543,39,149,273,687,2996.810153480471,1445,17,1.941002005116248
1544,64,134,275,861,2998.888898109477,842,257,1.645373371829809
1545,63,175,147,689,2161.305706695924,21317,257,2.2301035719246496
1546,4,79,390,666,3534.224457222201,10202,257,2.302094083167752
1547,121,202,236,731,3125.170777089244,3137,257,1.7189685854309429
1548,121,167,316,700,3604.8109238876345,257,17,1.7127902176005088
1549,115,132,253,707,2926.0100166539746,12322,17,1.737423479086916
1550,121,116,496,894,4809.946073067078,5330,4097,1.9521648078089036
1551,122,155,247,751,2999.101426902004,7922,1,2.273430875200656
1552,28,203,145,576,2197.747062154587,19882,17,1.776891430814762
1553,103,133,173,982,2263.9778306239127,30626,1297,1.5501372374028133
1554,25,206,417,871,4380.97006147568,5930,17,2.065137910942498
1555,106,106,301,654,3170.7780231435827,29585,4097,2.0497445529836895
1556,44,180,357,951,3823.1955658954985,21905,6562,1.4023244994497688
1557,53,196,135,898,2140.139206813791,2705,1297,1.6753643079815181
1558,33,157,454,1038,4468.784043605045,6401,2402,2.2646003713074188
1559,4,132,191,866,2185.5690367182783,3722,4097,1.9741851159731003
1560,129,141,236,852,2862.8480292587687,257,1297,1.6020938524234682
1561,101,190,220,636,2898.1173531978206,30977,2,1.5758404525177907
1562,51,173,409,705,4222.258354034804,1765,1,1.4465194899676619
1563,8,215,287,1044,3344.198791950473,34226,257,2.1367017260618337
1564,55,219,218,916,2914.172189027935,13457,2,1.8586745675250818
1565,21,68,365,903,3320.7012643867192,1850,17,1.8922964939208482
1566,93,189,441,1168,4643.74214535419,26245,257,1.9968005567368765
1567,26,159,474,507,4622.287922710642,29585,626,2.3306059836160493
1568,104,95,198,1131,2291.671098204192,27226,2,2.2177140366447365
1569,107,108,214,1142,2486.333957499522,38026,257,2.231574577925579
1570,75,188,351,576,3879.9337268850973,18497,257,1.96234349353123
1571,30,184,495,1081,4914.803701075036,37250,17,1.9937058193717532
1572,5,144,225,745,2515.6540222953736,18497,2402,1.5740744646448317
1573,123,171,487,1191,4995.236855416662,28901,82,2.1851127365861056
1574,65,161,209,620,2597.7545773925176,1370,1,1.9174344559810197
1575,69,121,307,874,3206.445940636497,24965,1297,1.9174128619644104
1576,68,58,194,628,2009.9640808306335,4901,1,2.2896362163620445
1577,52,115,460,869,4365.373908890161,442,4097,1.449388274828263
1578,98,176,391,759,4195.023525815504,8101,6562,1.4101720626950043
1579,55,85,185,779,2034.1487074284282,20165,4097,1.403974170071041
1580,49,185,351,776,3808.792825608137,29585,2,1.4466205902930747
1581,84,167,164,584,2307.0450237452133,16385,1297,1.876551309523363
1582,86,222,158,1001,2515.967025835039,25282,2,2.094802088354336
1583,109,148,310,744,3442.6806954586937,14885,4097,2.1660179684764613
1584,40,206,175,834,2477.2083406934607,6401,257,1.9601505554948115
1585,51,226,435,1013,4674.130374007955,11450,2,1.4520150449483933
1586,70,71,418,597,3867.012073603066,3365,1,1.435786141539754
1587,118,93,283,501,2993.351039036995,15377,626,2.381673049038353
1588,79,179,308,557,3502.839630422525,65,2,1.585301906938942
1589,38,212,158,519,2364.3672002347153,10202,2402,2.1401143198665693
1590,61,196,328,895,3702.1446913190857,3482,4097,1.8284102644084759
1591,63,161,469,810,4673.399971094475,2305,82,1.849938747822765
1592,40,229,287,973,3479.6749291117258,785,17,2.055384654960635
1593,9,114,374,1032,3577.9604078658163,5330,2402,2.2488656851416295
1594,51,85,181,1047,1993.2221861452924,1297,4097,2.3651409636400844
1595,71,186,171,935,2421.5559555480922,12545,1297,1.786995910051552
1596,9,224,190,692,2611.780513523561,6890,6562,1.8647913606778808
1597,71,78,373,1128,3541.2575824867076,7057,2,1.5351914799934536
1598,60,99,315,827,3149.144601468556,31685,1297,2.037091623154238
1599,25,119,191,547,2172.584429066682,22802,257,1.5023448616205917
1600,78,186,195,979,2628.902495917781,6401,2,2.027100946260356
1601,82,153,211,528,2614.55034134279,30277,6562,1.7732373097234337
1602,85,63,429,502,3950.765898624126,16642,82,2.388954409191969
1603,38,86,488,624,4424.954334861654,36482,2,1.7639344467527973
1604,40,91,263,742,2652.312882739431,785,626,2.3175884097139674
1605,31,141,159,1165,2031.2417684218144,5330,6562,1.4848658504192018
1606,3,114,337,954,3268.539884909227,15877,257,2.05676087424652
1607,88,122,260,681,2877.2462026904354,2305,257,1.4689832723100071
1608,87,62,425,669,3918.1646269622247,1297,2402,2.2639590309444975
1609,125,137,461,581,4634.78732480246,11882,4097,1.8269227949010642
1610,65,142,157,541,2094.325809446392,16130,17,1.7451141068217166
1611,43,149,332,736,3478.476470880798,3970,1297,1.9386080794544274
1612,17,119,482,542,4482.653208478286,82,1,2.168841844182568
1613,117,82,326,585,3284.150937352658,12545,2402,1.7899896081967723
1614,71,175,258,718,3066.983303878671,4901,82,2.359256852803002
1615,122,201,434,1186,4706.828414135866,11450,2402,1.7022264830414802
1616,96,166,288,693,3320.729904376608,1157,626,2.360391598381671
1617,32,121,322,678,3245.4418935850695,1601,626,1.7197623126960244
1618,57,60,252,801,2459.5193787990856,7745,257,2.387441455887031
1619,110,157,456,883,4653.873512954035,33125,257,2.254447301930008
1620,36,159,235,693,2732.262662927823,82,4097,1.4322734596528797
1621,45,232,241,1084,3135.725177015546,13457,4097,1.4427662853771883
1622,100,178,499,1147,5073.002469542591,23105,82,1.4308300820807305
1623,43,101,257,854,2657.492853445085,30626,626,1.9573143681279195
1624,93,69,246,726,2531.729398721469,26570,82,1.8682761683898712
1625,38,178,170,1131,2304.2392918336895,362,1297,1.6185235306698393
1626,52,191,476,1070,4843.08395799654,23410,2402,1.4547041344757048
1627,51,87,317,1139,3090.1107585602026,170,2,2.1084409634318524
1628,19,90,238,501,2401.966560859123,3365,1,1.5298451693907256
1629,108,177,137,1140,2189.7414897859153,29930,2,1.4718829438699854
1630,17,84,467,628,4201.73699781384,6890,82,2.1618384654261336
1631,128,120,159,579,2147.823383136845,28562,4097,2.0360085202717104
1632,33,195,286,795,3299.234826836292,12997,82,1.981187949483981
1633,55,198,394,675,4225.739423956718,23410,6562,2.358814118173593
1634,106,215,320,689,3824.3311392795695,82,1297,2.1581410667826937
1635,129,230,484,1134,5255.863785352573,7922,2,1.9949277288847165
1636,52,183,194,547,2550.5161070404583,8465,1297,1.6704451550166488
1637,34,69,294,518,2785.9701003858127,5185,4097,1.670508011787911
1638,121,78,305,709,3107.226772054979,25282,257,1.9868644008485796
1639,40,197,163,1066,2340.044442237008,5777,626,1.8252537906490456
1640,31,99,321,878,3133.1493102708596,5042,2402,2.145375729857906
1641,120,210,258,552,3336.003131363048,2602,17,2.2483909965670046
1642,86,143,338,893,3593.101037468072,2501,82,2.1829633887975604
1643,87,162,293,982,3322.8050271484803,28562,82,2.0309444595931545
1644,117,214,143,594,2428.066659420035,32762,4097,2.1124516913434532
1645,103,184,140,1064,2235.2961725032465,20737,1297,1.7388368937612817
1646,20,132,298,1022,3077.085458920955,1445,17,1.6560538425960125
1647,98,189,411,973,4415.091682608694,19045,2,1.6127764908556532
1648,15,214,443,796,4603.290630226464,12997,17,2.3759573217259673
1649,42,189,361,955,3892.0511110977764,31685,17,1.4667691960630656
1650,101,219,142,549,2407.1851721108605,3137,2402,1.487169753584812
1651,119,176,310,709,3593.6616348859557,485,2402,2.139354821925422
1652,65,118,375,925,3728.010439360341,8650,2402,2.0833047182707842
1653,116,121,231,513,2702.2620793385217,11450,257,1.4235991172175617
1654,66,117,160,791,2005.8139352746516,32401,17,2.0269388759276925
1655,56,201,456,737,4738.141369423076,12545,2402,2.042423273535749
1656,126,145,385,516,4066.535415520936,2917,6562,1.8136522144201188
1657,95,228,272,908,3475.6349305850586,362,257,1.9602288182117746
1658,107,101,414,653,4054.2036815614406,12770,4097,1.8596091310720995
1659,64,96,223,1117,2408.5381707245833,3722,17,2.3680925846493066
1660,20,102,484,934,4427.136185052046,11450,1297,1.5637334580429356
1661,27,63,168,1160,1735.092688170629,27226,2,1.4522627731950943
1662,121,130,147,773,2082.3147087217103,530,626,2.117628286357748
1663,28,157,299,588,3217.858881195614,17425,6562,1.507859287470068
1664,127,119,143,946,2013.1205634147316,3026,82,2.0744573564254623
1665,94,161,339,855,3701.8900303549203,9802,17,1.6984871480191517
1666,11,144,485,711,4608.484873229849,15130,2402,1.773120511291991
1667,76,218,269,648,3364.288459403996,12770,4097,2.2465203842091155
1668,123,189,354,1084,4014.3578237650568,13226,257,2.1816327447592183
1669,109,191,294,541,3512.431335377389,3970,1,1.6225914487442314
1670,19,206,374,664,4023.6968904171417,11665,4097,1.4038339787673388
1671,57,213,378,735,4171.103934542539,7745,17,1.92500742827557
1672,36,127,233,540,2569.59527922669,3970,626,2.2630281134913766
1673,60,59,221,1162,2213.6971779855958,21026,4097,1.7690020104128286
1674,78,127,257,885,2853.6182991566793,325,2,2.032063306421045
1675,79,59,286,755,2775.578135054639,7226,6562,1.8145639427183435
1676,86,81,204,1016,2235.620574157901,22501,257,1.6746681429064387
1677,92,94,272,634,2852.725396616368,3601,4097,1.7049528561977987
1678,27,68,318,958,2957.8537584830447,35345,82,1.6653126806425116
1679,28,88,456,949,4156.285392575394,21610,2402,1.8847417178432682
1680,29,133,331,929,3365.4855931859383,2917,257,2.1409969662074486
1681,111,149,328,680,3595.4699090316044,2117,626,1.4178277494076363
1682,39,231,277,1175,3406.4998465370427,29585,6562,2.0898139715208064
1683,93,138,177,856,2297.639287182093,19322,4097,1.5708935330832472
1684,90,209,242,1043,3137.200282526826,19601,2,1.4250839411200267
1685,100,195,218,952,2903.2663057324476,2501,1297,1.610446337260047
1686,122,221,410,1100,4606.752640970929,11882,626,2.324039104635787
